"Time (UTC)","Barometric Pressure (mbar)","Temperature (degrees F)","Dewpoint (degrees F)","Relative Humidity (%)","Wind speed (mph)","Wind direction (degrees)","Analysis Barometric Pressure (mbar)","Analysis Temperature (degrees F)","Analysis Dewpoint (degrees F)","Analysis Relative Humidity (%)","Analysis Wind speed (mph)","Analysis Wind direction (degrees)"
2020-10-18 09:30:00,1023.30,52.0,48.6,88,2,157,,,,,,
2020-10-18 09:45:00,1022.60,52.0,48.2,86,3,170,1017.94,51.2,47.8,88,,212
2020-10-18 10:00:00,1022.60,52.0,48.2,86,2,148,,,,,,
2020-10-18 10:15:00,1022.10,52.0,48.2,86,1,153,,,,,,
2020-10-18 10:30:00,1021.40,52.0,48.2,86,3,160,,,,,,
2020-10-18 10:45:00,1021.30,52.0,48.2,86,1,159,1016.69,51.1,47.9,88,,211
2020-10-18 11:00:00,1021.00,52.0,48.6,88,2,169,,,,,,
2020-10-18 11:15:00,1020.70,52.0,48.2,86,3,164,,,,,,
2020-10-18 11:30:00,1020.50,52.0,47.9,85,1,171,,,,,,
2020-10-18 11:45:00,1020.50,52.0,47.3,84,2,154,1015.96,50.5,47.1,88,,211
2020-10-18 12:00:00,1020.50,52.0,47.3,84,2,169,,,,,,
2020-10-18 12:15:00,1020.40,52.0,47.0,83,1,159,,,,,,
2020-10-18 12:30:00,1020.00,52.0,47.3,84,2,183,,,,,,
2020-10-18 12:45:00,1019.70,52.0,47.6,84,3,156,1014.85,50.6,47.3,88,,211
2020-10-18 13:00:00,1019.30,52.0,47.9,85,3,170,,,,,,
2020-10-18 13:15:00,1019.00,52.0,48.6,88,2,174,,,,,,
2020-10-18 13:30:00,1019.00,52.0,48.9,89,3,193,,,,,,
2020-10-18 13:45:00,1018.80,52.0,49.2,90,3,166,,,,,,
2020-10-18 14:00:00,1018.60,52.0,49.5,90,3,163,,,,,,
2020-10-18 14:15:00,1018.50,52.0,49.5,90,3,189,,,,,,
2020-10-18 14:30:00,1018.70,53.0,50.4,90,3,191,,,,,,
2020-10-18 14:45:00,1018.70,53.0,50.7,92,2,159,,,,,,
2020-10-18 15:00:00,1018.80,53.0,50.7,92,0,188,,,,,,
2020-10-18 15:15:00,1019.50,53.0,50.7,92,0,232,,,,,,
2020-10-18 15:30:00,1019.60,53.0,51.0,93,0,169,,,,,,
2020-10-18 15:45:00,1019.80,53.0,50.7,92,0,165,,,,,,
2020-10-18 16:00:00,1019.90,53.0,51.0,93,0,153,,,,,,
2020-10-18 16:15:00,1019.80,54.0,52.0,92,0,155,,,,,,
2020-10-18 16:30:00,1019.90,53.0,51.3,94,1,154,,,,,,
2020-10-18 16:45:00,1019.80,53.0,51.6,94,1,156,,,,,,
2020-10-18 17:00:00,1019.90,53.0,51.9,96,1,159,,,,,,
2020-10-18 17:15:00,1020.10,54.0,52.9,95,0,164,,,,,,
2020-10-18 17:30:00,1020.10,54.0,52.9,95,0,163,,,,,,
2020-10-18 17:45:00,1020.10,54.0,52.9,95,0,155,,,,,,
2020-10-18 18:00:00,1020.00,54.0,52.9,95,0,166,,,,,,
2020-10-18 18:15:00,1020.00,55.0,53.9,96,0,161,,,,,,
2020-10-18 18:30:00,1020.20,55.0,54.2,96,0,154,,,,,,
2020-10-18 18:45:00,1020.30,56.0,55.2,97,0,159,,,,,,
2020-10-18 19:00:00,1020.30,56.0,55.2,97,0,128,,,,,,
2020-10-18 19:15:00,1020.40,56.0,55.2,97,0,140,,,,,,
2020-10-18 19:30:00,1020.30,56.0,55.2,97,0,95,,,,,,
2020-10-18 19:45:00,1020.30,57.0,55.9,96,0,115,,,,,,
2020-10-18 20:00:00,1020.50,57.0,55.9,96,0,0,,,,,,
2020-10-18 20:15:00,1020.50,57.0,56.2,97,0,124,,,,,,
2020-10-18 20:30:00,1020.60,57.0,56.2,97,0,0,,,,,,
2020-10-18 20:45:00,1020.30,57.0,55.9,96,0,0,,,,,,
2020-10-18 21:00:00,1020.40,57.0,55.9,96,0,134,,,,,,
2020-10-18 21:15:00,1020.00,57.0,55.9,96,0,239,,,,,,
2020-10-18 21:30:00,1020.20,57.0,55.9,96,0,243,,,,,,
2020-10-18 21:45:00,1020.20,58.0,56.9,95,0,267,,,,,,
2020-10-18 22:00:00,1020.30,58.0,56.9,95,0,229,,,,,,
2020-10-18 22:15:00,1020.40,58.0,56.9,95,0,177,,,,,,
2020-10-18 22:30:00,1020.60,58.0,56.9,95,0,256,,,,,,
2020-10-18 22:45:00,1020.70,58.0,56.6,94,0,0,,,,,,
2020-10-18 23:00:00,1020.80,57.0,55.6,94,0,228,,,,,,
2020-10-18 23:15:00,1020.80,58.0,56.6,94,0,83,,,,,,
2020-10-18 23:30:00,1020.80,58.0,56.6,94,0,0,,,,,,
2020-10-18 23:45:00,1021.00,58.0,56.6,94,0,217,,,,,,
2020-10-19 00:15:00,1021.00,58.0,56.6,94,0,10,,,,,,
2020-10-19 00:30:00,1021.00,57.0,55.6,94,0,0,,,,,,
2020-10-19 00:45:00,1021.20,57.0,55.6,94,0,0,1016.83,57.5,55.0,91,,230
2020-10-19 01:00:00,1021.10,57.0,55.6,94,0,0,,,,,,
2020-10-19 01:15:00,1021.10,57.0,55.9,96,0,0,,,,,,
2020-10-19 01:30:00,1021.10,56.0,54.9,95,0,0,,,,,,
2020-10-19 01:45:00,1021.20,56.0,54.9,95,0,0,1016.84,56.8,54.7,92,,230
2020-10-19 02:00:00,1021.10,56.0,54.9,95,0,0,,,,,,
2020-10-19 02:15:00,1021.30,56.0,54.9,95,0,0,,,,,,
2020-10-19 02:30:00,1021.40,56.0,55.2,97,0,0,,,,,,
2020-10-19 02:45:00,1021.60,56.0,55.2,97,0,0,1017.25,56.5,54.2,91,,229
2020-10-19 03:00:00,1021.50,56.0,55.2,97,0,0,,,,,,
2020-10-19 03:15:00,1021.40,55.0,54.2,96,0,0,,,,,,
2020-10-19 03:30:00,1021.50,55.0,54.2,96,0,0,,,,,,
2020-10-19 03:45:00,1021.60,55.0,54.2,96,0,0,1017.09,55.8,53.6,92,,230
2020-10-19 04:00:00,1021.40,55.0,54.2,96,0,0,,,,,,
2020-10-19 04:15:00,1021.60,55.0,54.2,96,0,0,,,,,,
2020-10-19 04:30:00,1021.70,55.0,54.2,96,0,0,,,,,,
2020-10-19 04:45:00,1021.80,55.0,54.2,96,0,0,1017.72,55.7,53.8,93,,229
2020-10-19 05:00:00,1022.00,55.0,54.2,96,0,0,,,,,,
2020-10-19 05:15:00,1022.00,55.0,54.2,96,0,0,,,,,,
2020-10-19 05:30:00,1021.90,55.0,54.2,96,0,0,,,,,,
2020-10-19 05:45:00,1022.00,56.0,55.2,97,0,0,1017.75,55.6,53.7,93,,230
2020-10-19 06:00:00,1022.00,56.0,55.2,97,0,0,,,,,,
2020-10-19 06:15:00,1022.00,55.0,54.2,96,0,127,,,,,,
2020-10-19 06:30:00,1021.90,55.0,54.2,96,0,90,,,,,,
2020-10-19 06:45:00,1022.00,55.0,54.2,96,0,0,1017.55,55.4,53.6,93,,230
2020-10-19 07:00:00,1022.00,55.0,53.6,94,0,186,,,,,,
2020-10-19 07:15:00,1022.30,55.0,53.3,93,1,157,,,,,,
2020-10-19 07:30:00,1022.30,55.0,53.3,93,1,145,,,,,,
2020-10-19 07:45:00,1022.60,54.0,52.3,93,0,147,1018.21,54.8,52.7,92,,212
2020-10-19 08:00:00,1022.60,54.0,52.3,93,0,140,,,,,,
2020-10-19 08:15:00,1022.60,54.0,52.3,93,0,133,,,,,,
2020-10-19 08:30:00,1022.80,54.0,52.3,93,0,118,,,,,,
2020-10-19 08:45:00,1022.80,54.0,52.3,93,0,0,1018.53,54.4,52.2,92,,230
2020-10-19 09:00:00,1023.00,54.0,52.3,93,0,134,,,,,,
2020-10-19 09:15:00,1023.00,54.0,52.3,93,0,122,,,,,,
2020-10-19 09:30:00,1023.00,54.0,52.3,93,0,140,,,,,,
2020-10-19 09:45:00,1023.10,54.0,52.3,93,0,150,1018.66,53.9,52.0,93,,212
2020-10-19 10:00:00,1022.90,54.0,52.3,93,0,153,,,,,,
2020-10-19 10:15:00,1022.90,54.0,52.3,93,0,149,,,,,,
2020-10-19 10:30:00,1023.10,54.0,52.3,93,0,192,,,,,,
2020-10-19 10:45:00,1023.20,54.0,52.3,93,0,0,1018.84,53.5,51.6,93,,230
2020-10-19 11:00:00,1023.10,54.0,52.3,93,0,157,,,,,,
2020-10-19 11:15:00,1023.40,54.0,52.3,93,0,237,,,,,,
2020-10-19 11:30:00,1023.30,54.0,52.3,93,0,102,,,,,,
2020-10-19 11:45:00,1023.40,54.0,52.3,93,0,0,1019.33,53.4,51.5,93,,230
2020-10-19 12:00:00,1023.50,54.0,52.3,93,0,0,,,,,,
2020-10-19 12:15:00,1023.40,53.0,51.3,94,0,131,,,,,,
2020-10-19 12:30:00,1023.40,53.0,51.3,94,0,96,,,,,,
2020-10-19 12:45:00,1023.70,53.0,51.3,94,0,0,1019.39,52.9,50.9,92,,230
2020-10-19 13:00:00,1023.70,53.0,51.3,94,0,128,,,,,,
2020-10-19 13:15:00,1023.80,53.0,51.6,94,0,128,,,,,,
