"Time (UTC)","Barometric Pressure (mbar)","Temperature (degrees F)","Dewpoint (degrees F)","Relative Humidity (%)","Wind speed (mph)","Wind direction (degrees)","Analysis Barometric Pressure (mbar)","Analysis Temperature (degrees F)","Analysis Dewpoint (degrees F)","Analysis Relative Humidity (%)","Analysis Wind speed (mph)","Analysis Wind direction (degrees)"
2020-02-01 23:42:00,1020.70,44.0,40.1,86,4,25,,,,,,
2020-02-01 23:57:00,1020.90,44.0,39.2,82,4,74,,,,,,
2020-02-02 00:02:00,1021.00,44.0,39.2,83,4,58,1020.68,41.1,38.6,90,2.2,70
2020-02-02 00:07:00,1021.00,44.0,40.7,88,8,70,1020.68,41.1,38.6,90,2.2,70
2020-02-02 00:12:00,1021.00,43.0,40.0,89,13,107,1020.68,41.1,38.6,90,2.2,70
2020-02-02 00:17:00,1021.00,43.0,40.6,91,13,105,1020.68,41.1,38.6,90,3.1,70
2020-02-02 00:22:00,1021.00,43.0,40.8,92,13,98,1020.68,41.1,38.6,90,3.1,70
2020-02-02 00:27:00,1021.10,43.0,40.8,92,13,82,1020.68,41.1,38.6,90,3.1,70
2020-02-02 00:32:00,1021.30,43.0,40.6,91,13,118,1020.68,41.1,38.6,90,2.4,70
2020-02-02 00:37:00,1021.40,42.0,39.3,90,12,94,1020.68,41.1,38.6,90,2.4,70
2020-02-02 00:42:00,1021.50,42.0,39.9,92,11,101,1021.44,39.4,37.4,92,1.8,92
2020-02-02 00:47:00,1021.50,42.0,39.6,91,11,108,1021.38,39.4,37.4,92,2.4,87
2020-02-02 00:52:00,1021.60,42.0,39.9,92,12,91,1021.44,39.4,37.4,92,2.4,86
2020-02-02 00:57:00,1021.60,42.0,39.9,92,11,103,1021.44,39.4,37.4,92,2.1,88
2020-02-02 01:02:00,1021.70,42.0,39.9,92,11,84,1021.44,39.4,37.4,92,2.7,85
2020-02-02 01:07:00,1021.80,42.0,39.9,92,12,101,1021.44,39.4,37.4,92,2.4,87
2020-02-02 01:12:00,1021.90,42.0,39.9,92,12,103,1021.44,39.4,37.4,92,2.4,87
2020-02-02 01:17:00,1022.00,42.0,39.9,92,11,66,1021.44,39.4,37.4,92,2.7,85
2020-02-02 01:22:00,1022.10,42.0,39.9,92,11,92,1021.44,39.4,37.4,92,2.0,89
2020-02-02 01:27:00,1022.00,42.0,39.9,92,12,84,1021.28,39.4,37.4,92,2.0,89
2020-02-02 01:32:00,1022.00,41.0,38.9,92,13,83,1021.28,39.4,37.4,92,2.0,89
2020-02-02 01:37:00,1022.00,41.0,38.9,92,13,113,1021.28,39.4,37.4,92,1.6,95
2020-02-02 01:42:00,1022.10,41.0,38.6,91,12,104,1022.24,36.9,35.0,93,2.0,94
2020-02-02 01:47:00,1022.20,41.0,38.9,92,11,74,1022.24,36.9,35.0,93,2.4,91
2020-02-02 01:52:00,1022.20,41.0,38.9,92,12,91,1022.24,36.9,35.0,93,2.4,91
2020-02-02 01:57:00,1022.30,41.0,38.9,92,13,83,1022.09,36.9,35.0,93,2.4,91
2020-02-02 02:02:00,1022.40,41.0,39.1,93,13,103,1022.11,36.9,35.0,93,2.4,91
2020-02-02 02:07:00,1022.50,40.0,38.1,92,13,98,1022.09,36.9,35.0,92,2.4,91
2020-02-02 02:12:00,1022.60,40.0,37.9,92,12,90,1022.07,36.9,35.0,92,2.4,91
2020-02-02 02:17:00,1022.60,40.0,37.9,92,12,86,1022.07,36.9,35.0,92,2.4,91
2020-02-02 02:22:00,1022.60,40.0,38.1,92,12,98,1022.93,36.9,35.0,92,2.2,92
2020-02-02 02:27:00,1022.70,40.0,38.1,92,12,107,1022.93,36.9,35.0,92,1.9,96
2020-02-02 02:32:00,1022.80,40.0,37.9,92,12,106,1022.86,36.9,35.0,92,1.9,96
2020-02-02 02:37:00,1022.80,40.0,37.9,92,13,97,1022.86,36.9,35.0,92,2.6,89
2020-02-02 02:42:00,1022.80,40.0,37.9,92,12,99,1022.63,35.9,34.0,92,2.2,81
2020-02-02 02:47:00,1022.80,40.0,37.6,91,12,112,1022.46,35.9,34.0,92,1.7,84
2020-02-02 02:52:00,1022.80,40.0,37.6,91,10,85,1022.44,35.9,34.0,92,1.7,84
2020-02-02 02:57:00,1022.80,40.0,37.6,91,10,105,1022.44,35.9,34.0,92,1.7,84
2020-02-02 03:02:00,1022.80,40.0,37.6,91,9,104,1022.44,35.9,34.0,92,1.7,84
2020-02-02 03:07:00,1022.90,40.0,37.6,91,8,72,1022.46,35.9,34.0,92,1.7,84
2020-02-02 03:12:00,1022.90,40.0,37.6,91,8,98,1022.46,35.9,34.0,92,1.7,84
2020-02-02 03:17:00,1023.00,39.0,36.6,91,7,108,1022.46,35.9,34.0,92,1.7,84
2020-02-02 03:22:00,1023.10,39.0,36.6,91,6,68,1022.46,35.9,34.0,92,1.7,84
2020-02-02 03:27:00,1023.20,39.0,36.6,91,4,82,1022.46,35.9,34.0,92,1.7,84
2020-02-02 03:32:00,1023.20,39.0,36.6,91,4,76,1022.46,35.9,34.0,92,1.7,84
2020-02-02 03:37:00,1023.30,39.0,36.6,91,4,145,1022.24,35.9,34.0,92,1.7,84
2020-02-02 03:42:00,1023.30,39.0,36.6,91,3,110,1023.37,34.3,32.6,93,0.1,359
2020-02-02 03:47:00,1023.30,39.0,36.6,91,3,122,1023.46,34.3,32.6,93,0.1,359
2020-02-02 03:52:00,1023.30,39.0,36.6,91,3,112,1023.46,34.3,32.6,93,0.1,359
2020-02-02 03:57:00,1023.50,39.0,36.6,91,3,143,1023.39,34.3,32.6,93,0.1,359
2020-02-02 04:02:00,1023.40,39.0,36.6,91,4,97,1023.39,34.3,32.6,93,0.1,359
2020-02-02 04:07:00,1023.30,39.0,36.6,91,5,135,1023.39,34.3,32.6,93,0.1,359
2020-02-02 04:12:00,1023.20,39.0,36.6,91,5,139,1023.97,34.3,32.6,93,0.1,359
2020-02-02 04:17:00,1023.30,39.0,36.6,91,5,127,1023.98,34.3,32.6,93,0.1,359
2020-02-02 04:22:00,1023.30,39.0,36.6,91,5,107,1023.86,34.3,32.6,93,0.1,359
2020-02-02 04:27:00,1023.40,39.0,36.6,91,5,120,1022.93,34.3,32.6,93,0.1,359
2020-02-02 04:32:00,1023.50,39.0,36.3,90,6,78,1022.89,34.3,32.6,93,0.1,359
2020-02-02 04:37:00,1023.40,39.0,36.3,90,5,89,1022.89,34.3,32.6,93,0.1,359
2020-02-02 04:42:00,1023.40,39.0,36.6,91,5,99,1023.34,36.0,33.4,90,1.1,85
2020-02-02 04:47:00,1023.50,39.0,36.3,90,6,98,1023.45,36.0,33.4,90,1.1,85
2020-02-02 04:52:00,1023.60,39.0,36.3,90,6,106,1023.16,36.0,33.4,90,1.1,85
2020-02-02 04:57:00,1023.70,39.0,36.6,91,6,79,1023.11,36.0,33.4,90,1.1,85
2020-02-02 05:02:00,1023.80,39.0,36.6,91,6,98,1024.09,36.0,33.4,90,1.1,85
2020-02-02 05:07:00,1023.70,39.0,36.3,90,6,138,1024.09,36.0,33.4,90,1.1,85
2020-02-02 05:12:00,1023.80,39.0,36.3,90,5,113,1024.07,36.0,33.4,90,1.1,85
2020-02-02 05:17:00,1023.90,39.0,36.0,89,5,107,1024.07,36.0,33.4,90,1.1,85
2020-02-02 05:22:00,1023.90,39.0,36.0,89,5,105,1024.18,36.0,33.4,90,1.1,85
2020-02-02 05:27:00,1023.90,39.0,36.3,90,5,96,1024.18,36.0,33.4,90,1.1,85
2020-02-02 05:32:00,1024.00,39.0,36.3,90,5,130,1024.58,36.0,33.4,90,1.1,85
2020-02-02 05:37:00,1023.90,39.0,36.0,89,3,100,1024.58,36.0,33.4,90,1.1,85
2020-02-02 05:42:00,1023.90,39.0,36.0,89,4,117,1023.35,35.6,33.1,90,0.1,312
2020-02-02 05:47:00,1023.90,39.0,36.0,89,4,128,1023.35,35.6,33.1,90,0.1,312
2020-02-02 05:52:00,1023.80,39.0,36.0,89,3,125,1024.87,35.6,33.1,90,0.1,312
2020-02-02 05:57:00,1023.80,39.0,36.0,89,3,117,1025.08,35.6,33.1,90,0.1,312
2020-02-02 06:02:00,1023.90,39.0,36.0,89,3,92,1025.08,35.6,33.1,90,0.1,312
2020-02-02 06:07:00,1023.90,39.0,36.0,89,2,113,1025.08,35.6,33.1,90,0.1,312
2020-02-02 06:12:00,1023.90,39.0,36.0,89,2,142,1025.08,35.6,33.1,90,0.1,312
2020-02-02 06:17:00,1023.90,39.0,36.0,89,1,113,1025.08,35.6,33.1,90,0.1,312
2020-02-02 06:22:00,1024.00,39.0,36.0,89,0,239,1025.08,35.6,33.1,90,0.1,312
2020-02-02 06:27:00,1024.00,38.0,35.3,90,0,283,1025.08,35.6,33.1,90,0.1,312
2020-02-02 06:32:00,1024.00,38.0,35.9,92,1,289,1025.08,35.6,33.1,90,0.1,312
2020-02-02 06:37:00,1024.10,38.0,35.9,92,1,271,1025.08,35.6,33.1,90,0.1,312
2020-02-02 06:42:00,1024.10,38.0,36.2,93,1,305,1023.63,34.9,32.8,91,0.9,265
2020-02-02 06:47:00,1024.10,38.0,36.2,93,0,291,1023.63,34.9,32.8,91,0.9,265
2020-02-02 06:52:00,1024.10,38.0,36.2,93,0,295,1023.63,34.9,32.8,91,0.9,265
2020-02-02 06:57:00,1024.10,38.0,36.4,94,0,309,1023.63,34.9,32.8,91,0.9,265
2020-02-02 07:02:00,1024.10,38.0,36.4,94,0,302,1023.63,34.9,32.8,91,0.9,265
2020-02-02 07:07:00,1024.20,38.0,36.4,94,0,301,1023.63,34.9,32.8,91,0.9,265
2020-02-02 07:12:00,1024.30,37.0,35.4,94,0,278,1023.62,34.9,32.8,91,0.9,265
2020-02-02 07:17:00,1024.30,37.0,35.4,94,1,282,1023.62,34.9,32.8,91,0.9,265
2020-02-02 07:22:00,1024.30,37.0,35.4,94,0,283,1023.62,34.9,32.8,91,0.9,265
2020-02-02 07:27:00,1024.20,37.0,35.4,94,0,0,1023.63,34.9,32.8,91,0.9,283
2020-02-02 07:32:00,1024.20,37.0,35.7,95,0,0,1023.63,34.9,32.8,91,0.9,283
2020-02-02 07:37:00,1024.20,37.0,35.7,95,0,0,1023.63,34.9,32.8,91,0.9,283
2020-02-02 07:42:00,1024.30,37.0,35.7,95,0,0,1023.96,34.8,32.0,89,0.3,204
2020-02-02 07:47:00,1024.30,37.0,35.7,95,0,0,1023.96,34.8,32.0,89,0.3,204
2020-02-02 07:52:00,1024.40,37.0,35.7,95,0,0,1023.96,34.8,32.0,89,0.3,204
2020-02-02 07:57:00,1024.40,38.0,36.7,95,0,0,1023.96,34.8,32.0,89,0.3,204
2020-02-02 08:07:00,1024.50,38.0,36.7,95,0,340,1024.09,34.8,32.0,89,0.3,187
2020-02-02 08:12:00,1024.40,38.0,36.4,94,1,324,1023.77,34.8,32.0,89,0.3,187
2020-02-02 08:17:00,1024.30,38.0,36.4,94,1,352,1023.77,34.8,32.0,89,0.3,187
2020-02-02 08:22:00,1024.30,38.0,36.4,94,0,321,1023.77,34.8,32.0,89,0.3,187
2020-02-02 08:27:00,1024.30,38.0,36.4,94,0,334,1023.63,34.8,32.0,89,0.3,187
2020-02-02 08:32:00,1024.30,38.0,36.4,94,1,25,1023.63,34.8,32.0,89,0.3,187
2020-02-02 08:37:00,1024.30,38.0,36.4,94,1,312,1023.63,34.8,32.0,89,0.3,187
2020-02-02 08:42:00,1024.30,38.0,36.4,94,0,19,1023.64,34.4,32.8,93,0.6,26
2020-02-02 08:47:00,1024.20,38.0,36.4,94,1,49,1023.72,34.4,32.8,93,0.6,26
2020-02-02 08:52:00,1024.20,38.0,36.4,94,3,94,1023.45,34.4,32.8,93,0.6,26
2020-02-02 08:57:00,1024.10,38.0,36.4,94,3,53,1023.45,34.4,32.8,93,0.6,26
2020-02-02 09:02:00,1024.00,38.0,36.2,93,4,104,1023.45,34.4,32.8,93,0.6,26
2020-02-02 09:07:00,1023.90,38.0,35.9,92,4,115,1023.45,34.4,32.8,93,0.6,26
2020-02-02 09:12:00,1023.90,38.0,35.6,91,5,115,1023.45,34.4,32.8,93,0.6,26
2020-02-02 09:17:00,1024.00,38.0,35.6,91,4,114,1023.47,34.4,32.8,93,0.6,26
2020-02-02 09:22:00,1024.00,38.0,35.6,91,4,141,1025.33,34.4,32.8,93,0.6,26
2020-02-02 09:27:00,1023.90,38.0,35.6,91,4,83,1025.33,34.4,32.8,93,0.6,26
2020-02-02 09:32:00,1023.90,38.0,35.9,92,4,99,1025.33,34.4,32.8,93,0.6,26
2020-02-02 09:37:00,1023.90,38.0,35.9,92,4,114,1025.33,34.4,32.8,93,0.6,26
2020-02-02 09:42:00,1023.90,38.0,35.9,92,3,108,1023.33,34.1,32.6,93,0.3,162
2020-02-02 09:47:00,1024.00,38.0,35.9,92,2,113,1023.33,34.1,32.6,93,0.3,162
2020-02-02 09:52:00,1024.00,37.0,35.2,93,1,119,1023.33,34.1,32.6,93,0.3,162
2020-02-02 09:57:00,1024.10,37.0,35.2,93,1,107,1023.33,34.1,32.6,93,0.3,162
2020-02-02 10:02:00,1024.10,37.0,35.2,93,1,108,1023.33,34.1,32.6,93,0.3,162
2020-02-02 10:07:00,1024.10,38.0,36.2,93,1,103,1023.33,34.1,32.6,93,0.3,162
2020-02-02 10:12:00,1024.10,38.0,36.2,93,0,127,1024.88,34.1,32.6,93,0.3,162
2020-02-02 10:17:00,1024.20,37.0,35.2,93,0,118,1025.15,34.1,32.6,93,0.3,162
2020-02-02 10:22:00,1024.20,37.0,34.9,92,0,281,1025.15,34.1,32.6,93,0.3,162
2020-02-02 10:27:00,1024.10,36.0,34.2,93,0,0,1025.15,34.1,32.6,93,0.3,180
2020-02-02 10:32:00,1024.10,36.0,34.4,94,0,307,1025.15,34.1,32.6,93,0.3,162
2020-02-02 10:37:00,1024.10,36.0,34.4,94,0,316,1025.15,34.1,32.6,93,0.3,162
2020-02-02 10:42:00,1024.10,36.0,34.7,95,0,289,1023.28,33.5,32.1,94,0.4,187
2020-02-02 10:47:00,1024.00,36.0,34.7,95,0,277,1023.28,33.5,32.1,94,0.4,187
2020-02-02 10:52:00,1024.00,36.0,34.7,95,0,281,1023.28,33.5,32.1,94,0.4,187
2020-02-02 10:57:00,1024.00,36.0,34.7,95,0,290,1023.28,33.5,32.1,94,0.4,187
2020-02-02 11:02:00,1024.00,35.0,33.7,95,1,290,1023.28,33.5,32.1,94,0.4,187
2020-02-02 11:07:00,1024.00,35.0,34.0,96,1,290,1023.28,33.5,32.1,94,0.4,187
2020-02-02 11:12:00,1023.90,35.0,34.0,96,1,290,1023.28,33.5,32.1,94,0.4,187
2020-02-02 11:17:00,1023.80,35.0,34.0,96,1,284,1023.28,33.5,32.1,94,0.4,187
2020-02-02 11:22:00,1023.80,35.0,34.0,96,1,276,1023.28,33.5,32.1,94,0.4,187
2020-02-02 11:27:00,1023.90,35.0,34.0,96,0,280,1023.28,33.5,32.1,94,0.4,187
2020-02-02 11:32:00,1023.90,35.0,34.0,96,0,0,1023.28,33.5,32.1,94,0.4,204
2020-02-02 11:37:00,1023.90,35.0,34.0,96,0,0,1023.28,33.5,32.1,94,0.4,204
2020-02-02 11:42:00,1023.80,34.0,33.0,96,0,0,1023.29,31.8,30.4,94,0.3,180
2020-02-02 11:47:00,1023.80,34.0,33.2,97,0,0,1023.46,31.8,30.4,94,0.3,180
2020-02-02 11:52:00,1023.80,34.0,33.2,97,0,0,1023.46,31.8,30.4,94,0.3,180
2020-02-02 11:57:00,1023.90,34.0,33.2,97,0,316,1023.46,31.8,30.4,94,0.3,163
2020-02-02 12:02:00,1023.80,34.0,33.2,97,0,0,1023.46,31.8,30.4,94,0.3,180
2020-02-02 12:07:00,1023.70,34.0,33.2,97,0,0,1023.24,31.8,30.4,94,0.3,180
2020-02-02 12:12:00,1023.70,34.0,33.2,97,0,285,1023.24,31.8,30.4,94,0.3,163
2020-02-02 12:17:00,1023.70,34.0,33.2,97,0,0,1023.24,31.8,30.4,94,0.3,180
2020-02-02 12:22:00,1023.60,34.0,33.2,97,0,0,1023.03,31.8,30.4,94,0.3,180
2020-02-02 12:27:00,1023.80,34.0,33.2,97,0,316,1023.03,31.8,30.4,94,0.3,163
2020-02-02 12:32:00,1023.80,34.0,33.2,97,0,318,1023.03,31.8,30.4,94,0.3,163
2020-02-02 12:37:00,1023.70,34.0,33.2,97,0,274,1023.03,31.8,30.4,94,0.3,163
2020-02-02 12:42:00,1023.70,34.0,33.2,97,0,278,1023.10,31.5,30.1,94,0.3,202
2020-02-02 12:47:00,1023.80,34.0,33.5,98,0,278,1023.10,31.5,30.1,94,0.3,202
2020-02-02 12:52:00,1023.70,34.0,33.5,98,0,280,1023.10,31.5,30.1,94,0.3,202
2020-02-02 12:57:00,1023.70,34.0,33.5,98,0,0,1023.07,31.5,30.1,94,0.3,220
2020-02-02 13:02:00,1023.60,34.0,33.5,98,0,0,1024.71,31.5,30.1,94,0.3,220
2020-02-02 13:07:00,1023.70,35.0,34.5,98,0,0,1024.99,31.5,30.1,94,0.3,220
2020-02-02 13:12:00,1023.60,35.0,34.5,98,0,150,1024.99,31.5,30.1,94,0.3,202
2020-02-02 13:17:00,1023.60,36.0,35.5,98,2,98,1024.99,31.5,30.1,94,0.3,202
2020-02-02 13:22:00,1023.60,36.0,35.5,98,3,107,1024.99,31.5,30.1,94,0.3,202
2020-02-02 13:27:00,1023.50,36.0,35.2,97,4,134,1024.99,31.5,30.1,94,0.3,202
2020-02-02 13:32:00,1023.50,36.0,35.0,96,4,105,1024.99,31.5,30.1,94,0.3,202
2020-02-02 13:37:00,1023.50,36.0,34.7,95,2,120,1024.99,31.5,30.1,94,0.3,202
2020-02-02 13:42:00,1023.60,36.0,34.7,95,1,113,1022.88,31.8,30.5,94,1.4,173
2020-02-02 13:47:00,1023.60,36.0,34.7,95,1,139,1022.88,31.8,30.5,94,1.4,173
2020-02-02 13:52:00,1023.60,36.0,34.4,94,1,104,1022.88,31.8,30.5,94,1.4,173
2020-02-02 13:57:00,1023.60,36.0,34.4,94,0,124,1022.88,31.8,30.5,94,1.4,173
2020-02-02 14:02:00,1023.60,36.0,34.4,94,0,141,1022.88,31.8,30.5,94,1.4,173
2020-02-02 14:07:00,1023.60,36.0,34.4,94,0,115,1022.88,31.8,30.5,94,1.4,173
2020-02-02 14:12:00,1023.60,36.0,34.4,94,0,0,1022.88,31.8,30.5,94,1.4,191
2020-02-02 14:17:00,1023.60,36.0,34.7,95,0,0,1022.88,31.8,30.5,94,1.4,191
2020-02-02 14:22:00,1023.70,36.0,34.7,95,0,172,1022.88,31.8,30.5,94,1.4,173
2020-02-02 14:27:00,1023.70,36.0,34.7,95,1,184,1022.88,31.8,30.5,94,1.4,173
2020-02-02 14:32:00,1023.60,36.0,34.7,95,1,195,1022.88,31.8,30.5,94,1.4,173
2020-02-02 14:37:00,1023.50,36.0,34.7,95,1,193,1022.88,31.8,30.5,94,1.4,173
2020-02-02 14:42:00,1023.50,36.0,34.7,95,0,194,1022.87,32.5,30.6,92,0.6,142
2020-02-02 14:47:00,1023.50,35.0,33.7,95,0,0,1024.54,32.5,30.6,92,0.6,160
2020-02-02 14:52:00,1023.50,35.0,34.0,96,0,0,1024.54,32.5,30.6,92,0.6,160
2020-02-02 14:57:00,1023.40,35.0,34.0,96,0,0,1024.54,32.5,30.6,92,0.6,160
2020-02-02 15:02:00,1023.30,35.0,34.0,96,0,212,1024.54,32.5,30.6,92,0.6,142
2020-02-02 15:07:00,1023.30,35.0,34.0,96,0,197,1024.54,32.5,30.6,92,0.6,142
2020-02-02 15:12:00,1023.30,35.0,34.0,96,0,165,1024.54,32.5,30.6,92,0.6,142
2020-02-02 15:17:00,1023.40,35.0,34.0,96,0,108,1024.54,32.5,30.6,92,0.6,142
2020-02-02 15:22:00,1023.40,35.0,34.0,96,1,196,1024.54,32.5,30.6,92,0.6,142
2020-02-02 15:27:00,1023.40,35.0,34.0,96,0,143,1024.54,32.5,30.6,92,0.6,142
2020-02-02 15:32:00,1023.40,35.0,34.0,96,0,162,1024.54,32.5,30.6,92,0.6,142
2020-02-02 15:37:00,1023.50,35.0,34.0,96,2,226,1024.54,32.5,30.6,92,0.6,142
2020-02-02 15:42:00,1023.60,35.0,34.0,96,2,177,1023.00,32.3,31.0,94,0.9,181
2020-02-02 15:47:00,1023.50,35.0,34.0,96,3,190,1023.00,32.3,31.0,94,0.9,181
2020-02-02 15:52:00,1023.60,34.0,33.0,96,3,170,1023.00,32.3,31.0,94,0.9,181
2020-02-02 15:57:00,1023.60,34.0,33.0,96,3,163,1023.00,32.3,31.0,94,0.9,181
2020-02-02 16:02:00,1023.60,35.0,34.0,96,2,212,1023.00,32.3,31.0,94,0.9,181
