"Time (UTC)","Barometric Pressure (mbar)","Temperature (degrees F)","Dewpoint (degrees F)","Relative Humidity (%)","Wind speed (mph)","Wind direction (degrees)","Analysis Barometric Pressure (mbar)","Analysis Temperature (degrees F)","Analysis Dewpoint (degrees F)","Analysis Relative Humidity (%)","Analysis Wind speed (mph)","Analysis Wind direction (degrees)"
2020-02-02 20:15:00,1021.20,39.0,36.0,88,1,180,1021.88,37.3,29.4,72,1.7,170
2020-02-02 20:25:00,1021.00,40.0,36.2,86,2,135,1021.92,37.3,34.3,88,1.7,170
2020-02-02 20:35:00,1020.80,40.0,36.2,86,0,225,1021.92,37.3,34.6,89,1.7,170
2020-02-02 20:45:00,1020.70,40.0,36.5,86,0,180,1021.63,39.3,33.6,79,2.9,175
2020-02-02 20:55:00,1020.60,41.0,36.5,83,2,180,1021.63,39.3,33.6,79,2.9,175
2020-02-02 21:05:00,1020.50,41.0,36.2,82,2,158,1021.39,39.3,33.6,79,2.9,175
2020-02-02 21:15:00,1020.30,41.0,36.5,83,0,203,1021.33,39.3,33.6,79,2.9,175
2020-02-02 21:25:00,1020.20,41.0,35.9,81,1,180,1020.95,39.3,33.6,79,2.9,175
2020-02-02 21:35:00,1020.00,41.0,35.9,81,1,180,1020.98,39.3,33.6,79,2.9,175
2020-02-02 21:45:00,1019.90,42.0,35.3,76,2,180,1020.99,41.0,35.5,80,0.7,118
2020-02-02 21:55:00,1019.80,42.0,35.6,78,1,180,1020.97,41.0,35.5,80,0.7,118
2020-02-02 22:05:00,1019.80,42.0,34.7,74,2,180,1020.84,41.0,35.5,80,0.7,118
2020-02-02 22:15:00,1019.80,43.0,36.3,76,1,158,1020.77,41.0,35.5,80,0.7,118
2020-02-02 22:25:00,1019.70,43.0,36.0,75,0,180,1020.77,41.0,35.5,80,0.7,118
2020-02-02 22:35:00,1019.70,43.0,35.0,73,1,180,1020.77,41.0,35.3,80,0.7,118
2020-02-02 22:45:00,1019.60,43.0,34.2,70,0,135,1020.77,40.6,34.8,79,2.5,190
2020-02-02 22:55:00,1019.60,43.0,34.2,70,0,113,1020.77,40.6,34.8,79,2.5,190
2020-02-02 23:05:00,1019.60,43.0,35.3,73,1,135,1020.77,40.6,34.8,79,2.5,190
2020-02-02 23:15:00,1019.60,43.0,34.6,71,0,180,1020.77,40.6,34.8,79,2.5,190
2020-02-02 23:25:00,1019.60,43.0,35.0,73,0,113,1020.77,40.6,34.8,79,2.5,190
2020-02-02 23:35:00,1019.50,43.0,35.0,73,0,158,1020.31,40.6,34.8,79,2.5,190
2020-02-02 23:45:00,1019.30,42.0,34.0,72,0,158,1020.71,39.0,33.4,80,3.5,189
2020-02-02 23:55:00,1019.40,42.0,34.0,72,0,68,1020.62,39.0,33.4,80,3.5,189
2020-02-03 00:15:00,1019.60,42.0,34.7,74,0,225,,,,,,
2020-02-03 00:25:00,1019.60,42.0,35.0,75,0,158,,,,,,
2020-02-03 00:45:00,1019.50,41.0,34.0,75,0,158,1020.82,40.2,30.6,68,,214
2020-02-03 00:55:00,1019.50,41.0,34.4,76,0,158,1020.66,40.2,30.6,68,,214
2020-02-03 01:15:00,1019.60,40.0,33.7,77,0,,,,,,,
2020-02-03 01:25:00,1019.50,40.0,33.7,77,0,180,,,,,,
2020-02-03 01:45:00,1019.70,39.0,33.0,79,,,1020.96,37.5,33.1,83,,
2020-02-03 01:55:00,1019.80,39.0,33.4,79,,,1021.61,37.5,33.1,83,,
2020-02-03 02:15:00,1019.90,39.0,34.0,82,0,,,,,,,
2020-02-03 02:25:00,1019.90,38.0,33.0,81,0,,,,,,,
2020-02-03 02:45:00,1020.10,38.0,33.3,82,,,1021.39,36.5,32.6,85,,
2020-02-03 02:55:00,1020.30,38.0,33.6,83,,,1022.03,36.5,32.6,85,,
2020-02-03 03:15:00,1020.40,38.0,33.6,83,0,,,,,,,
2020-02-03 03:25:00,1020.20,38.0,33.6,83,0,,,,,,,
2020-02-03 03:45:00,1020.20,37.0,32.6,83,,,1021.36,35.6,32.0,86,,
2020-02-03 03:55:00,1020.30,37.0,32.9,85,,,1021.99,35.6,32.0,86,,
2020-02-03 04:15:00,1020.10,36.0,32.5,86,0,,,,,,,
2020-02-03 04:25:00,1020.10,36.0,32.8,88,0,,,,,,,
2020-02-03 04:45:00,1020.40,36.0,33.1,89,,,1021.71,35.5,32.1,87,,
2020-02-03 04:55:00,1020.50,36.0,33.1,89,,,1021.71,35.5,32.1,87,,
2020-02-03 05:15:00,1020.60,36.0,33.4,90,0,,,,,,,
2020-02-03 05:25:00,1020.60,36.0,33.4,90,0,,,,,,,
2020-02-03 05:45:00,1020.60,36.0,33.1,89,,,1021.76,36.1,32.8,87,,
2020-02-03 05:55:00,1020.60,36.0,33.4,90,,,1021.76,36.1,32.8,87,,
2020-02-03 06:45:00,1020.70,36.0,33.4,90,,,1021.96,35.2,32.6,90,,
2020-02-03 06:55:00,1020.80,36.0,33.4,90,,,1022.59,35.2,32.6,90,,
2020-02-03 07:45:00,1021.40,35.0,32.4,90,,,1022.57,35.0,32.5,90,,
2020-02-03 07:55:00,1021.50,35.0,32.4,90,,,1023.24,35.0,32.5,90,,
2020-02-03 08:45:00,1021.60,35.0,33.2,92,,,1023.28,34.7,32.6,91,,
2020-02-03 08:55:00,1021.60,36.0,34.2,93,,,1023.28,34.7,32.6,91,,
2020-02-03 09:45:00,1021.50,35.0,32.9,92,,,1023.27,34.2,32.3,92,,
2020-02-03 09:55:00,1021.50,35.0,32.9,92,,,1023.23,34.2,32.3,92,,
2020-02-03 10:45:00,1021.90,34.0,32.2,92,,,1023.61,33.6,31.8,93,,
2020-02-03 10:55:00,1022.00,34.0,32.5,94,,,1023.61,33.6,31.8,93,,
2020-02-03 11:45:00,1022.00,35.0,33.5,93,,,1023.78,33.7,32.3,94,,
2020-02-03 11:55:00,1022.10,35.0,33.5,93,,,1023.78,33.7,32.3,94,,
2020-02-03 12:45:00,1022.50,35.0,33.5,93,,,1024.27,33.4,32.3,95,,
2020-02-03 12:55:00,1022.70,35.0,33.5,93,,,1024.27,33.4,32.3,95,,
2020-02-03 13:45:00,1023.10,35.0,33.2,92,,,1024.90,32.8,31.5,94,,
2020-02-03 13:55:00,1023.10,34.0,32.2,92,,,1024.90,32.8,31.5,94,,
2020-02-03 16:45:00,1024.30,34.0,32.7,94,0,,,,,,,
2020-02-03 16:55:00,1024.30,34.0,32.7,94,0,90,,,,,,
2020-02-03 17:15:00,1024.30,34.0,32.7,94,0,,,,,,,
2020-02-03 17:25:00,1024.40,35.0,33.5,93,0,,,,,,,
2020-02-03 17:45:00,1024.70,37.0,34.3,89,0,23,,,,,,
2020-02-03 17:55:00,1025.00,38.0,34.8,88,0,0,,,,,,
2020-02-03 18:15:00,1025.20,38.0,34.5,86,0,,,,,,,
2020-02-03 18:25:00,1025.30,38.0,34.5,86,0,0,,,,,,
2020-02-03 18:45:00,1025.70,38.0,34.5,86,0,,,,,,,
2020-02-03 18:55:00,1025.90,39.0,35.2,85,0,0,,,,,,
2020-02-03 19:15:00,1025.90,39.0,33.0,79,0,0,,,,,,
2020-02-03 19:25:00,1026.10,39.0,34.0,82,0,,,,,,,
2020-02-03 19:45:00,1026.10,40.0,33.7,77,0,,,,,,,
2020-02-03 19:55:00,1026.00,40.0,33.1,76,2,23,,,,,,
2020-02-03 20:15:00,1026.10,40.0,32.4,73,2,23,,,,,,
2020-02-03 20:25:00,1026.00,40.0,32.4,73,1,0,,,,,,
2020-02-03 20:45:00,1026.30,40.0,33.1,76,1,0,,,,,,
2020-02-03 20:55:00,1026.20,40.0,33.1,76,0,113,,,,,,
2020-02-03 21:15:00,1026.00,40.0,32.7,75,0,23,,,,,,
2020-02-03 21:25:00,1026.00,40.0,33.1,76,0,45,,,,,,
2020-02-03 21:45:00,1025.90,40.0,33.1,76,2,0,,,,,,
2020-02-03 21:55:00,1026.10,40.0,33.1,76,1,23,,,,,,
2020-02-03 22:15:00,1025.90,40.0,31.7,71,3,23,,,,,,
2020-02-03 22:25:00,1026.00,40.0,31.7,71,1,45,,,,,,
2020-02-03 22:45:00,1026.30,40.0,31.7,71,3,0,,,,,,
2020-02-03 22:55:00,1026.60,39.0,31.4,74,0,0,,,,,,
2020-02-03 23:15:00,1027.00,39.0,31.1,72,0,113,,,,,,
2020-02-03 23:25:00,1027.10,39.0,30.4,71,1,23,,,,,,
2020-02-03 23:45:00,1027.30,39.0,30.4,71,1,0,,,,,,
2020-02-03 23:55:00,1027.30,39.0,30.1,70,2,23,,,,,,
2020-02-04 00:15:00,1027.30,39.0,31.1,72,0,,,,,,,
2020-02-04 00:25:00,1027.30,39.0,31.8,75,0,,,,,,,
2020-02-04 00:45:00,1027.50,38.0,30.8,74,0,338,1029.19,37.1,30.2,75,,214
2020-02-04 00:55:00,1027.30,38.0,30.8,74,0,338,1028.46,37.1,30.2,75,,214
2020-02-04 01:15:00,1027.50,37.0,30.5,76,0,,,,,,,
2020-02-04 01:25:00,1027.70,37.0,30.8,78,0,,,,,,,
2020-02-04 01:45:00,1027.90,37.0,31.1,78,,,1029.14,34.9,29.7,81,,
2020-02-04 01:55:00,1028.00,37.0,31.1,78,,,1029.79,34.9,29.7,81,,
2020-02-04 02:15:00,1027.90,36.0,30.1,78,0,,,,,,,
2020-02-04 02:25:00,1027.80,36.0,30.8,81,0,,,,,,,
2020-02-04 02:45:00,1028.00,36.0,31.4,83,,,1029.56,34.3,30.5,85,,
2020-02-04 02:55:00,1028.20,36.0,31.6,83,,,1029.43,34.3,30.5,85,,
2020-02-04 03:15:00,1028.40,36.0,31.6,83,0,,,,,,,
2020-02-04 03:25:00,1028.40,36.0,31.9,85,0,,,,,,,
2020-02-04 03:45:00,1028.50,36.0,31.9,85,,,1030.20,34.7,31.0,86,,
2020-02-04 03:55:00,1028.60,36.0,32.2,86,,,1030.20,34.7,31.0,86,,
2020-02-04 04:15:00,1029.10,36.0,32.5,86,0,,,,,,,
2020-02-04 04:25:00,1029.20,36.0,32.5,86,0,,,,,,,
2020-02-04 04:45:00,1029.20,35.0,31.2,85,,,1030.45,33.7,31.0,89,,
