"Time (UTC)","Barometric Pressure (mbar)","Temperature (degrees F)","Dewpoint (degrees F)","Relative Humidity (%)","Wind speed (mph)","Wind direction (degrees)","Analysis Barometric Pressure (mbar)","Analysis Temperature (degrees F)","Analysis Dewpoint (degrees F)","Analysis Relative Humidity (%)","Analysis Wind speed (mph)","Analysis Wind direction (degrees)"
2020-02-01 22:53:00,1021.67,44.1,35.1,70,11,220,,,,,,
2020-02-01 23:53:00,1022.35,43.0,34.0,70,8,230,,,,,,
2020-02-02 00:53:00,1022.40,41.0,33.1,73,9,230,1022.55,42.3,35.2,75,6.8,233
2020-02-02 02:53:00,1023.00,39.9,30.9,69,8,250,1023.35,39.6,33.3,78,2.9,224
2020-02-02 03:53:00,1023.70,39.0,30.0,69,2,270,1023.40,38.2,33.2,81,1.7,217
2020-02-02 04:53:00,1024.10,37.0,28.9,72,6,230,1023.84,36.9,32.6,84,2.1,230
2020-02-02 05:53:00,1024.40,35.1,28.9,78,2,270,1023.77,34.6,30.8,85,1.6,228
2020-02-02 06:53:00,1024.40,35.1,28.9,78,0,0,1024.64,32.7,29.9,89,1.5,208
2020-02-02 07:53:00,1024.70,35.1,28.9,78,5,210,1024.83,32.5,30.0,90,1.7,242
2020-02-02 08:53:00,1024.70,33.1,30.0,88,0,0,1024.34,31.7,30.1,94,1.4,266
2020-02-02 09:16:00,1024.70,32.0,30.0,92,2,280,1024.34,31.7,30.1,94,1.4,249
2020-02-02 09:23:00,1024.70,32.0,30.9,95,4,310,1024.34,31.7,30.1,94,1.4,249
2020-02-02 09:53:00,1024.70,33.1,32.0,95,6,220,1024.72,32.1,29.6,90,2.4,221
2020-02-02 10:53:00,1024.70,34.0,32.0,92,0,0,1024.64,32.3,30.8,93,0.8,223
2020-02-02 11:02:00,1024.70,34.0,32.0,92,0,0,1024.64,32.3,30.8,93,0.8,223
2020-02-02 11:11:00,1024.70,34.0,30.9,88,0,0,1024.64,32.3,30.8,93,0.8,223
2020-02-02 11:20:00,1024.70,33.1,30.9,91,2,200,1024.64,32.3,30.8,93,0.8,206
2020-02-02 11:53:00,1024.70,34.0,32.0,92,0,0,1024.52,31.3,29.3,92,0.9,186
2020-02-02 12:53:00,1024.40,33.1,30.9,91,2,90,1024.44,30.5,28.5,91,1.5,111
2020-02-02 13:27:00,1024.40,33.1,30.9,91,4,140,1024.44,30.5,28.5,91,1.5,111
2020-02-02 13:53:00,1024.40,34.0,30.9,88,5,190,1024.18,31.1,29.4,93,1.5,111
2020-02-02 14:09:00,1024.10,33.1,30.9,91,2,180,1024.18,31.1,29.4,93,1.5,111
2020-02-02 14:53:00,1024.40,32.0,30.9,95,0,0,1024.06,31.2,29.6,93,1.4,155
2020-02-02 15:13:00,1024.40,30.9,30.0,96,0,0,1024.06,31.2,29.6,93,1.4,155
2020-02-02 15:53:00,1024.40,33.1,30.9,91,5,200,1024.03,32.8,30.4,90,1.1,178
2020-02-02 16:53:00,1024.10,35.1,32.0,88,6,210,1023.24,34.1,32.4,93,1.5,180
2020-02-02 17:07:00,1024.10,35.1,33.1,92,4,210,1023.24,34.1,32.4,93,1.5,180
2020-02-02 17:53:00,1024.10,35.1,32.0,88,5,190,1023.57,35.8,33.9,92,1.3,210
2020-02-02 18:30:00,1024.10,37.0,34.0,88,5,220,1023.57,35.8,33.9,92,1.3,210
2020-02-02 18:53:00,1023.70,37.0,32.0,81,4,190,1023.51,37.8,34.5,87,1.8,223
2020-02-02 19:53:00,1023.40,39.9,33.1,76,,,1022.84,39.9,35.4,83,,
2020-02-02 20:53:00,1022.70,39.9,34.0,79,,,1022.32,41.3,35.3,79,,
2020-02-02 21:04:00,1022.70,41.0,34.0,75,,,1022.32,41.3,35.3,79,,
2020-02-02 21:11:00,1022.70,41.0,33.1,73,,,1022.32,41.3,35.3,79,,
2020-02-02 21:53:00,1022.00,42.1,32.0,67,5,250,1022.40,43.0,34.7,72,1.3,224
2020-02-02 22:53:00,1022.00,42.1,32.0,67,6,280,1021.78,43.3,35.0,72,2.7,230
2020-02-02 23:53:00,1021.70,42.1,30.0,62,6,230,1021.90,42.4,34.0,72,2.1,239
2020-02-03 00:53:00,1021.70,39.9,28.9,64,5,230,1021.80,42.8,34.5,72,,27
2020-02-03 01:53:00,1022.00,37.9,28.9,69,2,230,1021.66,41.0,33.9,75,195.4,332
2020-02-03 02:53:00,1022.70,37.9,30.9,75,2,230,1022.32,37.3,33.8,87,33.0,242
2020-02-03 03:53:00,1022.70,36.0,30.9,81,4,190,1022.57,37.0,32.9,84,33.1,242
2020-02-03 04:53:00,1023.00,36.0,33.1,89,4,180,1022.74,36.1,32.9,88,76.7,76
2020-02-03 05:44:00,1023.40,36.0,33.1,89,0,0,1022.74,34.6,32.2,91,,225
2020-02-03 05:53:00,1023.00,35.1,33.1,92,4,220,1022.74,34.6,32.2,91,32.0,241
2020-02-03 06:53:00,1023.40,36.0,33.1,89,4,220,1023.06,34.5,32.7,92,96.0,76
2020-02-03 07:48:00,1023.40,35.6,33.8,93,5,200,1023.01,35.1,33.1,92,118.7,327
2020-02-03 07:53:00,1023.40,36.0,33.1,89,5,220,1023.01,35.1,33.1,92,118.7,327
2020-02-03 08:27:00,1023.40,36.0,33.1,89,6,210,1023.14,35.4,33.9,94,,181
2020-02-03 08:53:00,1023.40,36.0,33.1,89,5,210,1023.14,35.4,33.9,94,,195
2020-02-03 08:58:00,1023.40,36.0,33.1,89,6,210,1023.22,35.8,34.1,93,,205
2020-02-03 09:10:00,1023.40,36.0,33.1,89,7,220,1023.22,35.8,34.1,93,,205
2020-02-03 09:53:00,1023.40,36.0,33.1,89,7,220,1023.22,35.8,34.1,93,,9
2020-02-03 10:03:00,1023.40,36.0,33.1,89,6,220,1023.08,35.6,34.0,93,,29
2020-02-03 10:30:00,1023.40,36.0,33.1,89,6,210,1023.08,35.6,34.0,93,,29
2020-02-03 10:53:00,1023.40,36.0,33.1,89,5,220,1023.08,35.6,34.0,93,32.9,245
2020-02-03 11:14:00,1023.40,36.0,33.1,89,6,220,1023.28,35.8,33.9,93,,212
2020-02-03 11:53:00,1023.40,36.0,33.1,89,4,210,1023.28,35.8,33.9,93,194.3,332
2020-02-03 12:50:00,1024.40,35.6,33.8,93,2,290,1023.47,35.9,34.0,92,96.5,75
2020-02-03 12:53:00,1024.40,35.1,34.0,95,2,340,1023.47,35.9,34.0,92,96.5,75
2020-02-03 13:02:00,1024.40,34.0,33.1,96,5,270,1024.18,35.4,33.8,93,,18
2020-02-03 13:17:00,1024.40,34.0,34.0,100,,,1024.18,35.4,33.8,93,,
2020-02-03 13:27:00,1024.70,34.0,34.0,100,2,290,1024.18,35.4,33.8,93,,18
2020-02-03 13:53:00,1025.10,34.0,33.1,96,0,0,1024.18,35.4,33.8,93,,54
2020-02-03 14:20:00,1024.70,34.0,33.1,96,2,270,1024.76,35.0,33.4,93,,213
2020-02-03 14:28:00,1025.10,34.0,33.1,96,2,270,1024.76,35.0,33.4,93,,213
2020-02-03 14:36:00,1025.10,34.0,33.1,96,2,310,1024.76,35.0,33.4,93,,213
2020-02-03 14:53:00,1025.40,34.0,33.1,96,4,270,1024.76,35.0,33.4,93,236.6,183
2020-02-03 15:17:00,1025.40,34.0,33.1,96,3,300,,,,,,
2020-02-03 15:26:00,1025.74,34.0,33.1,96,3,310,,,,,,
2020-02-03 15:53:00,1025.74,34.0,34.0,100,0,0,,,,,,
2020-02-03 16:31:00,1026.08,34.0,33.1,96,4,30,,,,,,
2020-02-03 16:53:00,1026.08,32.0,32.0,100,4,100,,,,,,
2020-02-03 17:53:00,1026.75,34.0,33.1,96,0,0,,,,,,
2020-02-03 18:20:00,1027.09,34.0,33.1,96,0,0,,,,,,
2020-02-03 18:53:00,1027.43,35.1,33.1,92,0,0,,,,,,
2020-02-03 19:53:00,1027.77,36.0,35.1,96,3,190,,,,,,
2020-02-03 20:53:00,1028.45,34.0,33.1,96,3,0,,,,,,
2020-02-03 21:53:00,1028.11,35.1,34.0,95,4,120,,,,,,
2020-02-03 22:53:00,1028.45,37.0,32.0,81,0,0,,,,,,
2020-02-03 23:53:00,1029.12,37.9,32.0,79,0,0,,,,,,
2020-02-04 00:53:00,1029.10,37.9,30.9,75,0,0,1028.57,40.0,34.4,80,97.9,91
2020-02-04 01:53:00,1029.80,33.1,30.0,88,0,0,1029.35,38.4,34.0,83,141.0,33
2020-02-04 02:53:00,1029.80,34.0,30.9,88,0,0,1029.64,36.1,33.3,89,23.8,321
2020-02-04 03:53:00,1030.50,34.0,32.0,92,0,0,1029.71,35.0,32.7,91,96.9,91
2020-02-04 04:53:00,1030.80,34.0,32.0,92,0,0,1030.32,34.3,32.7,93,195.4,350
2020-02-04 05:53:00,1031.20,34.0,33.1,96,0,0,1030.91,34.1,32.4,93,74.1,32
2020-02-04 06:53:00,1031.20,35.1,33.1,92,0,0,1030.97,33.9,31.9,91,73.5,32
2020-02-04 07:53:00,1031.80,35.1,32.0,88,2,150,1030.96,34.0,32.1,92,,64
2020-02-04 08:53:00,1031.50,33.1,32.0,95,2,210,1031.47,33.2,32.0,95,98.2,74
2020-02-04 09:53:00,1031.50,33.1,32.0,95,4,200,1031.03,33.2,31.7,94,97.3,74
2020-02-04 10:53:00,1031.80,32.0,30.9,95,2,160,1030.87,31.9,31.0,96,30.9,245
2020-02-04 11:53:00,1031.80,32.0,30.0,92,2,160,1031.37,31.7,30.3,94,30.7,243
2020-02-04 12:53:00,1031.80,32.0,30.0,92,2,180,1031.55,30.9,29.8,95,30.7,243
2020-02-04 13:53:00,1031.80,32.0,30.0,92,5,190,1031.09,31.6,30.6,95,30.8,244
2020-02-04 14:00:00,1031.50,32.0,30.0,92,6,190,1031.69,32.2,30.9,94,,207
2020-02-04 14:53:00,1032.20,32.0,28.9,88,4,180,1031.69,32.2,30.9,94,120.1,327
2020-02-04 15:53:00,1031.16,32.0,28.9,88,6,180,,,,,,
2020-02-04 16:53:00,1031.16,33.1,30.0,88,6,210,,,,,,
2020-02-04 17:53:00,1031.49,33.1,30.9,91,7,210,,,,,,
2020-02-04 18:05:00,1031.16,34.0,32.0,92,7,190,,,,,,
2020-02-04 18:53:00,1030.48,34.0,32.0,92,6,190,,,,,,
2020-02-04 19:50:00,1029.80,33.8,30.2,86,8,170,,,,,,
2020-02-04 19:53:00,1029.80,34.0,30.9,88,7,170,,,,,,
2020-02-04 20:53:00,1028.79,34.0,30.9,88,5,160,,,,,,
2020-02-04 21:21:00,1028.79,34.0,32.0,92,7,170,,,,,,
2020-02-04 21:53:00,1028.11,33.1,32.0,95,5,150,,,,,,
2020-02-04 22:53:00,1027.43,34.0,33.1,96,3,0,,,,,,
2020-02-04 23:53:00,1026.75,36.0,34.0,92,4,180,,,,,,
2020-02-05 00:53:00,1025.40,36.0,34.0,92,5,170,1025.99,36.3,35.1,95,,347
2020-02-05 01:53:00,1025.10,37.0,34.0,88,6,190,1024.51,36.8,35.3,94,,7
2020-02-05 02:53:00,1023.70,37.0,35.1,92,4,150,1024.14,37.7,35.9,92,,36
2020-02-05 03:53:00,1022.70,37.9,35.1,89,4,180,1023.34,37.9,36.4,94,,347
2020-02-05 04:53:00,1022.00,39.0,35.1,85,8,220,1022.08,38.2,36.5,93,71.2,15
2020-02-05 05:53:00,1021.30,39.0,36.0,88,9,210,1021.59,38.9,37.1,92,,347
2020-02-05 06:53:00,1020.70,39.0,36.0,88,14,200,1021.09,39.2,37.6,93,,73
2020-02-05 07:53:00,1020.00,39.0,36.0,88,13,200,1020.14,39.7,37.9,93,257.1,74
2020-02-05 08:04:00,1020.00,39.0,36.0,88,14,210,1019.55,40.0,38.5,93,,197
2020-02-05 08:26:00,1019.70,39.9,37.0,89,14,210,1019.55,40.0,38.4,93,,197
2020-02-05 08:53:00,1019.30,39.9,37.0,89,14,210,1019.55,40.0,38.4,93,,49
2020-02-05 09:00:00,1019.30,39.9,37.0,89,17,210,1018.83,40.6,39.1,94,,110
2020-02-05 09:53:00,1019.00,39.9,37.9,92,15,210,1018.83,40.6,39.1,94,,67
2020-02-05 10:16:00,1018.60,39.9,37.9,92,17,200,1018.30,40.8,39.2,94,,34
2020-02-05 10:53:00,1018.30,39.9,37.9,92,15,210,1018.30,40.8,39.2,94,170.4,354
2020-02-05 11:03:00,1018.30,39.9,37.9,92,17,200,1017.73,40.4,39.1,95,,36
2020-02-05 11:53:00,1018.00,41.0,39.0,92,14,200,1017.73,40.4,39.1,95,67.8,14
2020-02-05 12:53:00,1017.60,41.0,39.9,95,14,200,1017.26,41.2,39.8,94,68.0,13
2020-02-05 13:00:00,1017.30,41.0,39.9,95,14,200,1017.39,41.7,40.5,95,,33
2020-02-05 13:53:00,1017.30,42.1,41.0,95,14,200,1017.39,41.7,40.5,95,,34
2020-02-05 14:53:00,1016.90,43.0,42.1,96,14,200,1016.80,42.5,41.2,95,,78
2020-02-05 15:53:00,1017.61,43.0,42.1,96,15,210,,,,,,
2020-02-05 16:53:00,1017.95,44.1,42.1,92,13,210,,,,,,
2020-02-05 17:53:00,1017.61,45.0,43.0,92,14,210,,,,,,
2020-02-05 18:20:00,1017.95,46.0,44.1,93,14,200,,,,,,
2020-02-05 18:53:00,1017.61,46.0,44.1,93,17,200,,,,,,
2020-02-05 19:53:00,1017.95,46.0,44.1,93,13,210,,,,,,
2020-02-05 20:05:00,1017.61,46.0,44.1,93,18,200,,,,,,
2020-02-05 20:53:00,1017.27,46.9,45.0,93,16,200,,,,,,
2020-02-05 21:53:00,1017.27,46.9,45.0,93,18,200,,,,,,
2020-02-05 22:53:00,1017.61,48.0,46.0,92,13,210,,,,,,
2020-02-05 23:53:00,1017.27,48.9,46.9,92,12,210,,,,,,
2020-02-06 00:53:00,1016.90,48.9,46.0,89,13,220,1017.04,49.6,47.5,92,65.4,12
2020-02-06 01:53:00,1016.90,48.9,46.0,89,13,220,1017.04,49.7,47.6,92,66.4,12
2020-02-06 02:53:00,1017.30,48.9,46.0,89,9,220,1016.91,49.5,47.4,92,,11
2020-02-06 03:53:00,1017.30,48.0,46.0,92,13,220,1016.94,49.3,47.2,92,64.5,10
2020-02-06 04:53:00,1016.90,48.9,46.0,89,15,220,1017.10,49.0,47.1,92,134.0,85
2020-02-06 05:53:00,1017.30,48.0,46.0,92,8,220,1017.41,48.9,47.1,93,,16
2020-02-06 06:53:00,1017.60,48.9,46.0,89,12,210,1017.65,48.9,47.1,93,76.8,246
2020-02-06 07:53:00,1017.60,48.0,46.0,92,14,210,1017.72,48.7,46.9,93,39.3,239
2020-02-06 08:53:00,1018.30,48.0,46.0,92,11,220,1017.80,49.0,47.1,93,,42
2020-02-06 09:53:00,1018.30,48.0,46.0,92,9,230,1018.34,48.5,46.6,92,,19
2020-02-06 10:53:00,1018.30,48.0,46.0,92,11,230,1018.29,48.4,46.6,93,,42
2020-02-06 11:53:00,1018.60,48.0,46.0,92,7,230,1018.24,48.5,46.7,93,83.6,48
2020-02-06 12:53:00,1018.60,48.0,46.0,92,6,230,1018.37,48.5,46.6,93,234.2,200
2020-02-06 13:40:00,1018.60,48.0,46.0,92,7,230,1018.41,48.1,46.4,93,,63
2020-02-06 13:53:00,1018.60,48.0,46.0,92,5,250,1018.41,48.1,46.4,93,144.3,250
2020-02-06 14:14:00,1018.60,46.9,46.0,96,4,220,1018.78,47.6,45.8,93,,324
2020-02-06 14:31:00,1019.00,46.9,46.9,100,4,220,1018.78,47.6,45.8,93,,324
2020-02-06 14:53:00,1018.60,46.9,46.9,100,4,210,1018.78,47.6,45.8,93,,19
2020-02-06 15:00:00,1018.96,46.9,46.9,100,4,200,,,,,,
2020-02-06 15:11:00,1018.63,46.9,46.0,96,5,210,,,,,,
2020-02-06 15:47:00,1018.96,46.4,46.4,100,5,200,,,,,,
2020-02-06 15:53:00,1018.63,46.9,46.0,96,6,200,,,,,,
2020-02-06 16:53:00,1018.29,46.9,46.9,100,7,210,,,,,,
2020-02-06 17:43:00,1018.63,46.9,46.9,100,6,190,,,,,,
2020-02-06 17:53:00,1018.63,46.9,46.9,100,7,210,,,,,,
2020-02-06 18:10:00,1018.63,46.9,46.9,100,8,210,,,,,,
2020-02-06 18:53:00,1017.95,46.9,46.9,100,10,210,,,,,,
2020-02-06 19:53:00,1017.27,48.0,46.9,95,11,200,,,,,,
2020-02-06 20:53:00,1016.93,48.0,48.0,100,9,200,,,,,,
2020-02-06 21:53:00,1015.58,48.9,48.0,96,13,200,,,,,,
2020-02-06 22:53:00,1015.58,48.9,48.0,96,9,210,,,,,,
2020-02-06 23:53:00,1014.90,48.9,48.0,96,9,210,,,,,,
2020-02-07 00:53:00,1014.60,50.0,48.0,92,13,220,1014.65,49.9,48.4,94,253.0,266
2020-02-07 01:53:00,1014.60,48.9,46.9,92,12,230,1014.49,49.5,47.8,93,,307
2020-02-07 02:53:00,1014.60,50.0,46.9,89,12,230,1014.29,49.1,48.0,96,202.6,73
2020-02-07 03:53:00,1014.90,48.9,46.9,92,12,240,1015.02,49.5,48.2,95,,141
2020-02-07 04:06:00,1014.90,48.9,46.0,89,13,230,1015.05,49.2,47.4,93,,290
2020-02-07 04:53:00,1015.20,48.9,46.0,89,9,230,1015.05,49.2,47.4,93,136.9,57
2020-02-07 05:53:00,1015.60,48.9,46.0,89,11,230,1015.49,48.8,46.9,93,137.8,57
2020-02-07 06:53:00,1015.90,48.9,46.0,89,14,230,1015.50,48.4,46.6,93,69.4,11
2020-02-07 07:53:00,1015.90,48.0,46.0,92,11,240,1016.28,48.2,46.2,92,,33
2020-02-07 08:53:00,1015.90,48.0,46.0,92,13,230,1016.17,48.1,46.3,93,,70
2020-02-07 09:53:00,1016.30,48.0,46.0,92,11,220,1016.36,47.9,46.3,94,184.9,50
2020-02-07 10:27:00,1016.90,48.0,46.0,92,11,220,1016.61,47.4,46.1,95,,33
2020-02-07 10:53:00,1016.90,48.0,46.0,92,13,210,1016.61,47.4,46.1,95,184.5,50
2020-02-07 11:53:00,1017.60,48.0,46.9,96,8,220,1017.04,47.3,45.9,94,,33
2020-02-07 12:41:00,1018.00,46.9,46.9,100,8,220,1017.84,46.8,45.2,94,,34
2020-02-07 12:45:00,1018.00,46.9,46.9,100,8,200,1017.84,46.8,45.2,94,,34
2020-02-07 12:50:00,1017.60,46.4,46.4,100,8,210,1017.84,46.8,45.2,94,,34
2020-02-07 12:53:00,1017.60,46.9,46.9,100,7,210,1017.84,46.8,45.2,94,,34
2020-02-07 13:53:00,1018.30,46.9,46.9,100,7,210,1017.86,46.4,45.1,95,,348
2020-02-07 14:51:00,1017.60,48.2,46.4,93,8,200,1017.74,46.7,45.5,95,,100
2020-02-07 14:53:00,1018.00,48.0,46.9,96,12,200,1017.74,46.7,45.5,95,,100
2020-02-07 15:21:00,1017.61,46.9,46.9,100,12,210,,,,,,
2020-02-07 15:29:00,1017.95,46.9,46.9,100,12,200,,,,,,
2020-02-07 15:37:00,1017.61,48.0,46.9,95,10,200,,,,,,
2020-02-07 15:53:00,1017.61,48.0,46.9,95,11,210,,,,,,
2020-02-07 16:53:00,1017.61,48.0,46.9,95,12,200,,,,,,
2020-02-07 17:13:00,1017.61,48.0,46.9,95,11,210,,,,,,
2020-02-07 17:29:00,1018.29,48.0,46.9,95,11,200,,,,,,
2020-02-07 17:53:00,1017.95,48.0,46.9,95,13,200,,,,,,
2020-02-07 18:53:00,1016.59,48.9,46.9,92,18,200,,,,,,
2020-02-07 19:53:00,1016.93,50.0,48.0,92,9,210,,,,,,
2020-02-07 20:53:00,1015.92,48.9,46.9,92,10,230,,,,,,
2020-02-07 20:55:00,1016.26,48.0,46.9,95,9,220,,,,,,
2020-02-07 21:27:00,1015.24,48.9,46.0,89,13,220,,,,,,
2020-02-07 21:53:00,1014.90,48.0,46.0,92,11,230,,,,,,
2020-02-07 22:53:00,1013.55,48.0,45.0,89,14,230,,,,,,
2020-02-07 23:53:00,1011.18,48.0,45.0,89,17,200,,,,,,
2020-02-08 00:53:00,1010.80,46.9,43.0,86,14,220,1011.09,48.2,46.4,93,,136
2020-02-08 01:11:00,1010.80,46.0,44.1,92,15,200,1010.24,47.9,45.4,90,,212
2020-02-08 01:53:00,1009.80,46.0,44.1,92,15,190,1010.24,47.9,45.4,90,59.0,12
2020-02-08 02:24:00,1010.50,45.0,43.0,92,17,250,1009.99,46.6,44.6,92,,86
2020-02-08 02:30:00,1010.20,42.1,39.0,88,14,250,1009.99,46.6,44.6,92,,86
2020-02-08 02:53:00,1010.20,43.0,39.0,85,13,230,1009.99,46.6,44.6,92,226.2,128
2020-02-08 03:53:00,1009.80,43.0,39.0,85,18,220,1010.30,42.7,41.2,94,,34
2020-02-08 04:53:00,1008.50,44.1,37.0,76,17,220,1010.19,43.3,41.3,92,,208
2020-02-08 05:46:00,1007.80,43.0,37.9,82,17,220,1008.85,43.6,41.0,90,241.8,200
2020-02-08 05:53:00,1007.80,43.0,37.9,82,17,210,1008.85,43.6,41.0,90,241.8,200
2020-02-08 06:10:00,1008.10,43.0,37.9,82,14,200,1008.30,43.2,40.5,90,73.0,81
2020-02-08 06:19:00,1008.10,43.0,37.9,82,13,200,1008.30,43.2,40.5,90,73.0,81
2020-02-08 06:53:00,1008.10,42.1,39.0,88,17,200,1008.30,43.2,40.6,90,,8
2020-02-08 07:53:00,1007.80,42.1,39.0,88,14,210,1007.90,42.7,40.4,91,59.0,11
2020-02-08 08:53:00,1007.80,43.0,39.0,85,15,220,1007.89,42.9,40.9,92,60.5,10
2020-02-08 09:53:00,1008.50,44.1,39.9,85,17,230,1007.98,43.2,41.1,92,61.6,10
2020-02-08 10:53:00,1008.50,44.1,37.9,78,18,230,1008.44,44.2,41.8,91,,33
2020-02-08 11:53:00,1009.50,44.1,37.9,78,14,230,1008.77,44.3,41.3,88,,33
2020-02-08 12:53:00,1011.20,43.0,37.9,82,9,230,1009.66,43.8,40.7,88,247.5,74
2020-02-08 13:53:00,1012.50,43.0,37.9,82,7,260,1011.17,43.3,40.5,89,,1
2020-02-08 14:53:00,1013.60,42.1,37.0,82,6,240,1012.80,43.5,40.6,89,225.0,126
2020-02-08 15:53:00,1014.90,41.0,37.0,85,7,210,,,,,,
2020-02-08 16:53:00,1016.59,42.1,37.0,81,5,220,,,,,,
2020-02-08 17:53:00,1017.27,43.0,37.9,82,7,220,,,,,,
2020-02-08 18:53:00,1018.96,44.1,37.9,78,7,200,,,,,,
2020-02-08 19:53:00,1019.64,44.1,37.9,78,3,200,,,,,,
2020-02-08 20:06:00,1019.64,44.1,37.9,78,4,200,,,,,,
2020-02-08 20:53:00,1020.32,45.0,37.9,76,7,190,,,,,,
2020-02-08 21:53:00,1021.34,48.0,39.0,70,0,0,,,,,,
2020-02-08 22:49:00,1022.01,46.4,37.4,70,,,,,,,,
2020-02-08 22:53:00,1022.35,44.1,39.0,82,12,30,,,,,,
2020-02-08 23:03:00,1023.03,43.0,37.9,82,10,20,,,,,,
2020-02-08 23:15:00,1023.03,42.1,39.0,88,7,30,,,,,,
2020-02-08 23:16:00,1023.03,42.1,39.0,88,7,30,,,,,,
2020-02-08 23:53:00,1023.37,42.1,39.9,91,3,50,,,,,,
2020-02-09 00:53:00,1024.70,42.1,39.0,88,2,60,1023.58,43.2,41.2,92,,31
2020-02-09 01:53:00,1026.10,42.1,37.9,85,0,0,1024.72,43.3,40.6,89,,51
2020-02-09 02:53:00,1026.80,39.9,37.0,89,2,40,1025.98,41.5,39.5,92,75.7,14
2020-02-09 03:53:00,1027.80,37.9,36.0,92,2,330,1026.96,40.4,38.6,93,141.4,19
