"Time (UTC)","Barometric Pressure (mbar)","Temperature (degrees F)","Dewpoint (degrees F)","Relative Humidity (%)","Wind speed (mph)","Wind direction (degrees)","Analysis Barometric Pressure (mbar)","Analysis Temperature (degrees F)","Analysis Dewpoint (degrees F)","Analysis Relative Humidity (%)","Analysis Wind speed (mph)","Analysis Wind direction (degrees)"
2020-02-03 11:56:00,1023.70,35.1,33.1,92,0,0,1023.26,33.0,33.4,100,,233
2020-02-03 12:56:00,1024.40,34.0,32.0,92,0,0,1024.38,32.8,33.6,100,,173
2020-02-03 13:56:00,1025.10,33.1,32.0,95,0,0,1024.53,33.0,33.6,100,,231
2020-02-03 14:17:00,1024.70,33.8,32.0,93,0,0,1024.53,33.0,33.6,100,,231
2020-02-03 14:24:00,1024.70,33.8,30.2,86,0,0,1024.53,33.0,33.6,100,,231
2020-02-03 14:34:00,1025.10,32.0,30.2,92,0,0,1024.53,33.0,33.6,100,,231
2020-02-03 14:56:00,1025.40,30.0,28.9,95,0,0,,,,,,
2020-02-03 15:56:00,1025.74,30.9,30.0,96,0,0,,,,,,
2020-02-03 16:56:00,1026.08,33.1,32.0,95,0,0,,,,,,
2020-02-03 17:56:00,1026.75,37.0,32.0,81,6,30,,,,,,
2020-02-03 18:56:00,1027.43,37.0,32.0,81,4,360,,,,,,
2020-02-03 19:56:00,1027.77,39.0,33.1,79,4,310,,,,,,
2020-02-03 20:56:00,1027.77,39.0,30.0,69,0,0,,,,,,
2020-02-03 21:39:00,1027.43,39.2,30.2,69,5,140,,,,,,
2020-02-03 21:56:00,1027.77,39.0,28.9,66,3,0,,,,,,
2020-02-03 22:08:00,1027.43,39.2,28.4,64,4,80,,,,,,
2020-02-03 22:56:00,1028.11,39.0,30.0,69,5,30,,,,,,
2020-02-03 23:56:00,1029.12,37.9,30.9,75,0,0,,,,,,
2020-02-04 00:56:00,1029.10,37.0,30.0,75,2,70,1029.09,36.3,30.9,80,,197
2020-02-04 01:20:00,1029.50,37.4,30.2,74,0,0,1029.09,36.3,30.9,80,,215
2020-02-04 01:48:00,1029.80,37.4,32.0,80,0,0,1029.09,36.3,30.9,80,,45
2020-02-04 01:56:00,1029.80,37.0,32.0,81,0,0,1028.98,34.6,31.7,89,,234
2020-02-04 02:56:00,1030.10,34.0,30.9,88,0,0,1030.05,33.8,32.8,95,156.8,357
2020-02-04 03:56:00,1030.50,33.1,30.9,91,0,0,1029.78,33.5,32.7,96,161.7,13
2020-02-04 04:56:00,1031.20,32.0,30.0,92,0,0,1030.46,33.0,32.5,97,,232
2020-02-04 05:56:00,1031.20,33.1,30.9,91,0,0,1030.87,32.9,32.7,99,161.0,14
2020-02-04 06:56:00,1031.20,34.0,32.0,92,0,0,1030.88,33.1,32.4,96,,234
2020-02-04 07:56:00,1031.50,34.0,32.0,92,0,0,1031.19,32.6,32.9,100,155.2,358
2020-02-04 08:56:00,1031.50,33.1,30.9,91,0,0,1031.12,32.1,32.4,100,155.5,357
2020-02-04 09:56:00,1031.50,33.1,30.9,91,0,0,1031.12,31.9,31.7,98,,232
2020-02-04 10:56:00,1031.80,30.0,28.9,95,0,0,1031.17,30.9,31.1,100,165.2,10
2020-02-04 11:56:00,1031.50,30.9,30.9,100,0,0,1030.86,30.9,31.3,100,,232
2020-02-04 12:18:00,1031.50,30.2,30.2,100,0,0,1030.86,30.9,31.3,100,,232
2020-02-04 12:56:00,1031.80,30.9,30.9,100,0,0,1030.70,31.2,31.9,100,,275
2020-02-04 13:56:00,1031.20,32.0,30.9,95,0,0,1030.74,31.4,32.2,100,,34
2020-02-04 14:06:00,1031.50,32.0,30.2,92,2,200,1030.74,31.4,32.2,100,,17
2020-02-04 14:43:00,1031.80,33.8,32.0,93,0,0,1030.74,31.4,32.2,100,,34
2020-02-04 14:56:00,1031.83,33.1,32.0,95,0,0,,,,,,
2020-02-04 15:09:00,1031.49,33.8,32.0,93,3,190,,,,,,
2020-02-04 15:56:00,1031.16,33.1,32.0,95,6,200,,,,,,
2020-02-04 16:56:00,1030.48,33.1,32.0,95,8,210,,,,,,
2020-02-04 17:21:00,1030.48,33.8,32.0,93,10,210,,,,,,
2020-02-04 17:56:00,1030.48,33.1,32.0,95,11,210,,,,,,
2020-02-04 18:10:00,1030.48,33.8,32.0,93,11,210,,,,,,
2020-02-04 18:56:00,1030.14,34.0,32.0,92,8,200,,,,,,
2020-02-04 19:16:00,1029.46,33.8,32.0,93,8,200,,,,,,
2020-02-04 19:56:00,1029.12,34.0,32.0,92,9,200,,,,,,
2020-02-04 20:56:00,1028.45,34.0,32.0,92,7,180,,,,,,
2020-02-04 21:56:00,1027.43,33.1,32.0,95,5,180,,,,,,
2020-02-04 22:07:00,1027.43,33.8,32.0,93,6,190,,,,,,
2020-02-04 22:14:00,1027.43,33.8,32.0,93,6,190,,,,,,
2020-02-04 22:56:00,1027.09,33.1,32.0,95,6,190,,,,,,
2020-02-04 23:04:00,1026.75,33.8,32.0,93,6,200,,,,,,
2020-02-04 23:56:00,1026.08,34.0,34.0,100,7,190,,,,,,
2020-02-05 00:56:00,1024.70,35.1,34.0,95,7,190,1024.46,33.8,34.1,100,,172
2020-02-05 01:17:00,1024.70,35.6,35.6,100,8,190,1024.46,33.8,34.1,100,,172
2020-02-05 01:56:00,1024.40,35.1,34.0,95,7,190,1023.67,34.3,34.7,100,,33
2020-02-05 02:56:00,1023.40,36.0,35.1,96,9,190,1023.11,34.8,35.3,100,,214
2020-02-05 03:56:00,1022.70,36.0,35.1,96,7,190,1021.97,35.1,35.4,100,,216
2020-02-05 04:56:00,1021.70,37.0,36.0,95,12,200,1021.28,35.3,35.8,100,,30
2020-02-05 05:56:00,1021.30,37.0,36.0,95,14,190,1020.28,35.5,35.6,100,,194
2020-02-05 06:56:00,1020.30,37.0,37.0,100,12,200,1019.75,36.0,36.4,100,,195
2020-02-05 07:56:00,1019.30,37.9,37.0,96,13,190,1018.98,36.5,36.6,100,,236
2020-02-05 08:56:00,1018.60,37.9,37.0,96,13,210,1018.66,37.1,37.1,100,176.8,145
2020-02-05 09:56:00,1017.60,39.0,37.9,95,11,200,1017.68,37.1,37.3,100,,31
2020-02-05 10:56:00,1017.60,39.0,39.0,100,6,210,1017.53,37.9,37.8,99,106.1,344
2020-02-05 11:56:00,1017.30,39.9,39.0,96,7,200,1017.43,38.3,38.5,100,,30
2020-02-05 12:56:00,1016.90,39.9,39.0,96,4,180,1016.94,38.5,38.8,100,,24
2020-02-05 13:13:00,1016.90,39.2,39.2,100,4,200,1016.94,38.5,38.8,100,,24
2020-02-05 13:34:00,1016.60,39.2,39.2,100,4,200,1016.94,38.5,38.8,100,,24
2020-02-05 13:46:00,1016.90,39.2,39.2,100,,,1016.94,38.5,38.8,100,,
2020-02-05 13:56:00,1017.30,39.9,39.9,100,0,0,1016.65,39.2,39.7,100,,43
2020-02-05 14:06:00,1017.30,41.0,39.2,93,0,0,1016.65,39.2,39.7,100,,43
2020-02-05 14:14:00,1017.30,39.2,39.2,100,0,0,1016.65,39.2,39.7,100,,43
2020-02-05 14:31:00,1016.90,39.2,39.2,100,0,0,1016.65,39.2,39.7,100,,43
2020-02-05 14:53:00,1016.90,41.0,41.0,100,4,170,1016.65,39.2,39.7,100,,30
2020-02-05 14:56:00,1016.93,41.0,41.0,100,5,160,,,,,,
2020-02-05 15:26:00,1017.27,41.0,41.0,100,4,160,,,,,,
2020-02-05 15:39:00,1017.27,41.0,41.0,100,5,160,,,,,,
2020-02-05 15:46:00,1017.27,42.8,41.0,93,7,160,,,,,,
2020-02-05 15:56:00,1017.61,42.1,41.0,95,4,160,,,,,,
2020-02-05 16:18:00,1017.61,42.8,42.8,100,0,0,,,,,,
2020-02-05 16:42:00,1017.61,42.8,42.8,100,0,0,,,,,,
2020-02-05 16:56:00,1017.61,42.1,42.1,100,0,0,,,,,,
2020-02-05 17:39:00,1017.61,42.8,42.8,100,4,190,,,,,,
2020-02-05 17:56:00,1017.61,44.1,43.0,95,5,180,,,,,,
2020-02-05 18:56:00,1017.61,44.1,43.0,95,4,160,,,,,,
2020-02-05 19:35:00,1017.61,44.6,44.6,100,0,0,,,,,,
2020-02-05 19:56:00,1017.27,45.0,44.1,96,0,0,,,,,,
2020-02-05 20:56:00,1017.27,45.0,45.0,100,3,30,,,,,,
2020-02-05 21:34:00,1016.93,46.4,44.6,93,0,0,,,,,,
2020-02-05 21:56:00,1016.93,46.0,45.0,96,3,30,,,,,,
2020-02-05 22:21:00,1017.27,46.4,46.4,100,3,30,,,,,,
2020-02-05 22:34:00,1016.93,46.4,44.6,93,5,50,,,,,,
2020-02-05 22:56:00,1017.27,46.0,45.0,96,3,30,,,,,,
2020-02-05 23:23:00,1017.27,44.6,44.6,100,4,60,,,,,,
2020-02-05 23:56:00,1016.93,45.0,45.0,100,0,0,,,,,,
2020-02-06 00:56:00,1017.30,45.0,45.0,100,2,30,1017.03,45.6,45.1,98,159.7,348
2020-02-06 01:56:00,1016.90,45.0,45.0,100,0,0,1016.68,45.1,44.6,98,,234
2020-02-06 02:56:00,1016.90,45.0,45.0,100,0,0,1016.54,45.0,45.3,100,,50
2020-02-06 03:56:00,1016.90,45.0,45.0,100,0,0,1016.95,44.9,45.1,100,,50
2020-02-06 04:56:00,1016.90,46.9,46.0,96,0,0,1016.98,44.7,45.1,100,,51
2020-02-06 05:54:00,1017.60,46.4,46.4,100,2,340,1016.98,44.7,45.1,100,,32
2020-02-06 05:56:00,1017.60,46.9,46.0,96,2,350,1017.32,44.6,44.8,100,,48
2020-02-06 06:56:00,1017.30,46.9,46.0,96,0,0,1017.34,44.3,44.8,100,,43
2020-02-06 07:36:00,1017.60,46.4,46.4,100,6,220,1017.34,44.3,44.8,100,,25
2020-02-06 07:46:00,1017.60,46.4,46.4,100,7,210,1017.34,44.3,44.8,100,,32
2020-02-06 07:56:00,1017.60,46.9,46.0,96,4,230,1017.69,44.3,44.6,100,,32
2020-02-06 08:09:00,1017.60,46.4,46.4,100,5,210,1017.69,44.3,44.6,100,,32
2020-02-06 08:56:00,1018.00,46.9,46.0,96,5,220,1017.71,44.2,44.4,100,,150
2020-02-06 09:34:00,1018.30,46.4,44.6,93,4,50,1017.71,44.2,44.4,100,,150
2020-02-06 09:56:00,1018.00,45.0,45.0,100,0,0,1018.41,44.2,44.2,100,,243
2020-02-06 10:15:00,1018.30,44.6,44.6,100,2,30,1018.41,44.2,44.2,100,,225
2020-02-06 10:56:00,1018.60,45.0,44.1,96,4,70,1018.35,44.1,44.6,100,,31
2020-02-06 11:26:00,1018.60,44.6,44.6,100,5,60,1018.35,44.1,44.6,100,,31
2020-02-06 11:56:00,1018.60,45.0,44.1,96,4,50,1018.52,44.1,44.6,100,,131
2020-02-06 12:07:00,1018.60,44.6,44.6,100,4,60,1018.52,44.1,44.6,100,,131
2020-02-06 12:40:00,1018.60,44.6,44.6,100,4,60,1018.52,44.1,44.6,100,,131
2020-02-06 12:48:00,1018.30,44.6,44.6,100,5,60,1018.52,44.1,44.6,100,,32
2020-02-06 12:56:00,1018.60,44.1,44.1,100,2,50,1018.48,44.0,44.4,100,,229
2020-02-06 13:29:00,1019.00,44.6,44.6,100,2,20,1018.48,44.0,44.4,100,,229
2020-02-06 13:54:00,1018.60,44.6,44.6,100,4,60,1018.48,44.0,44.4,100,,17
2020-02-06 13:55:00,1018.60,44.1,44.1,100,4,60,1018.48,44.0,44.4,100,,17
2020-02-06 14:03:00,1018.60,44.6,44.6,100,2,50,1018.62,44.3,44.5,100,,288
2020-02-06 14:16:00,1019.00,44.6,44.6,100,4,40,1018.62,44.3,44.5,100,,288
2020-02-06 14:27:00,1019.00,44.6,44.6,100,2,60,1018.62,44.3,44.5,100,,288
2020-02-06 14:43:00,1018.60,44.6,44.6,100,4,70,1018.62,44.3,44.5,100,,288
2020-02-06 14:52:00,1018.60,44.6,44.6,100,2,60,1018.62,44.3,44.5,100,,40
2020-02-06 14:56:00,1018.63,44.1,44.1,100,3,70,,,,,,
2020-02-06 15:56:00,1018.63,44.1,44.1,100,0,0,,,,,,
2020-02-06 16:43:00,1018.29,44.6,44.6,100,4,240,,,,,,
2020-02-06 16:52:00,1018.29,44.6,44.6,100,5,240,,,,,,
2020-02-06 16:56:00,1018.29,45.0,44.1,96,4,230,,,,,,
2020-02-06 17:14:00,1018.63,44.6,44.6,100,3,230,,,,,,
2020-02-06 17:33:00,1018.63,44.6,44.6,100,3,210,,,,,,
2020-02-06 17:40:00,1018.29,44.6,44.6,100,3,210,,,,,,
2020-02-06 17:56:00,1018.29,45.0,45.0,100,4,200,,,,,,
2020-02-06 18:29:00,1017.95,46.4,46.4,100,3,210,,,,,,
2020-02-06 18:37:00,1017.95,46.4,44.6,93,0,0,,,,,,
2020-02-06 18:46:00,1017.95,46.4,44.6,93,0,0,,,,,,
2020-02-06 18:56:00,1017.61,46.0,45.0,96,0,0,,,,,,
2020-02-06 19:21:00,1017.61,46.4,46.4,100,0,0,,,,,,
2020-02-06 19:46:00,1016.93,46.4,46.4,100,0,0,,,,,,
2020-02-06 19:56:00,1016.93,46.9,46.0,96,3,20,,,,,,
2020-02-06 20:03:00,1016.93,46.4,46.4,100,6,30,,,,,,
2020-02-06 20:56:00,1016.26,46.0,46.0,100,5,30,,,,,,
2020-02-06 21:56:00,1014.90,46.9,46.0,96,3,100,,,,,,
2020-02-06 22:56:00,1014.56,46.0,46.0,100,5,70,,,,,,
2020-02-06 23:56:00,1014.56,45.0,45.0,100,6,40,,,,,,
2020-02-07 00:47:00,1014.60,44.6,44.6,100,5,50,1014.43,44.8,44.7,99,,40
2020-02-07 00:56:00,1014.60,45.0,44.1,96,5,70,1014.48,43.5,44.0,100,,219
2020-02-07 01:56:00,1014.20,44.1,43.0,95,7,60,1014.21,43.8,43.5,99,,123
2020-02-07 02:56:00,1014.60,44.1,43.0,95,2,90,1014.21,43.7,44.0,100,,31
2020-02-07 03:08:00,1014.60,44.6,42.8,93,4,70,1014.21,43.7,44.0,100,,31
2020-02-07 03:49:00,1014.90,44.6,42.8,93,4,60,1014.21,43.7,44.0,100,,15
2020-02-07 03:56:00,1015.20,44.6,,,4,70,1015.21,43.5,,,,29
2020-02-07 04:56:00,1015.60,43.0,43.0,100,0,0,1015.75,42.8,43.4,100,,50
2020-02-07 05:56:00,1015.60,43.0,42.1,96,4,60,1015.76,42.8,43.5,100,,30
2020-02-07 06:53:00,1015.90,42.8,42.8,100,5,60,1015.76,42.8,43.5,100,,37
2020-02-07 06:56:00,1015.90,43.0,42.1,96,7,50,1015.74,42.1,42.4,100,164.2,349
2020-02-07 07:12:00,1015.90,42.8,42.8,100,5,50,1015.74,42.1,42.4,100,164.2,349
2020-02-07 07:45:00,1016.30,42.8,42.8,100,2,60,1015.74,42.1,42.4,100,,32
2020-02-07 07:56:00,1015.90,43.0,42.1,96,2,60,1016.59,42.5,43.1,100,111.3,311
2020-02-07 08:15:00,1016.60,42.8,42.8,100,0,0,1016.59,42.5,43.1,100,111.3,329
2020-02-07 08:47:00,1016.60,42.8,42.8,100,0,0,1016.59,42.5,43.1,100,,58
2020-02-07 08:56:00,1015.60,42.1,42.1,100,7,70,1016.75,42.5,43.1,100,,32
2020-02-07 09:27:00,1016.60,42.8,42.8,100,0,0,1016.75,42.5,43.1,100,,50
2020-02-07 09:47:00,1016.60,42.8,42.8,100,6,40,1016.75,42.5,43.1,100,,32
2020-02-07 09:56:00,1016.60,42.1,42.1,100,,,1016.69,42.4,43.2,100,,
2020-02-07 10:09:00,1016.90,42.8,42.8,100,4,40,1016.69,42.4,43.2,100,,219
2020-02-07 10:56:00,1017.30,42.1,42.1,100,7,50,1017.28,42.0,42.8,100,,138
2020-02-07 11:07:00,1017.30,42.8,42.8,100,9,40,1017.28,42.0,42.8,100,,138
2020-02-07 11:19:00,1017.60,42.8,42.8,100,7,50,1017.28,42.0,42.8,100,,138
2020-02-07 11:38:00,1017.60,42.8,42.8,100,7,50,1017.28,42.0,42.8,100,,138
2020-02-07 11:49:00,1018.00,42.8,42.8,100,5,50,1017.28,42.0,42.8,100,,32
2020-02-07 11:56:00,1018.00,42.1,41.0,95,2,70,1018.15,41.9,43.0,100,,359
2020-02-07 12:56:00,1017.60,42.1,42.1,100,6,60,1017.94,42.2,43.1,100,,28
2020-02-07 13:16:00,1018.00,,,,7,50,1017.94,,,,,28
2020-02-07 13:43:00,1018.00,42.8,,,7,40,1017.94,42.2,,,,28
2020-02-07 13:56:00,1018.00,42.8,,,,,1017.54,41.5,,,,
2020-02-07 14:31:00,1017.60,42.8,41.0,93,4,50,1017.54,41.5,41.8,100,,214
2020-02-07 14:47:00,1017.60,42.8,41.0,93,0,0,1017.54,41.5,41.8,100,,50
2020-02-07 14:56:00,1017.61,42.1,41.0,95,0,0,,,,,,
2020-02-07 15:25:00,1017.27,42.8,42.8,100,0,0,,,,,,
2020-02-07 15:39:00,1017.27,42.8,42.8,100,0,0,,,,,,
2020-02-07 15:56:00,1017.27,42.1,42.1,100,0,0,,,,,,
2020-02-07 16:06:00,1017.27,42.8,42.8,100,0,0,,,,,,
2020-02-07 16:13:00,1017.27,42.8,42.8,100,0,0,,,,,,
2020-02-07 16:37:00,1016.93,42.8,42.8,100,3,210,,,,,,
2020-02-07 16:43:00,1016.93,42.8,42.8,100,4,220,,,,,,
2020-02-07 16:56:00,1017.27,43.0,42.1,96,0,0,,,,,,
2020-02-07 17:20:00,1016.93,44.6,44.6,100,7,210,,,,,,
2020-02-07 17:23:00,1016.93,44.6,44.6,100,9,200,,,,,,
2020-02-07 17:30:00,1016.93,46.4,46.4,100,10,200,,,,,,
2020-02-07 17:56:00,1016.59,48.0,46.9,95,16,210,,,,,,
2020-02-07 18:32:00,1015.92,48.2,48.2,100,16,200,,,,,,
2020-02-07 18:44:00,1015.92,48.2,48.2,100,17,200,,,,,,
2020-02-07 18:56:00,1015.58,50.0,48.0,92,17,200,,,,,,
2020-02-07 19:56:00,1015.92,51.1,48.0,89,18,210,,,,,,
2020-02-07 20:40:00,1014.90,50.0,48.2,93,16,210,,,,,,
2020-02-07 20:56:00,1014.90,50.0,46.9,89,15,210,,,,,,
2020-02-07 21:16:00,1014.22,50.0,46.4,87,20,220,,,,,,
2020-02-07 21:56:00,1013.55,48.9,46.0,89,22,220,,,,,,
2020-02-07 22:56:00,1011.85,48.9,45.0,86,23,220,,,,,,
2020-02-07 23:56:00,1010.50,48.0,45.0,89,19,210,,,,,,
2020-02-08 00:09:00,1010.20,46.4,44.6,93,20,220,1010.37,46.0,44.8,95,,354
2020-02-08 00:13:00,1010.50,46.4,44.6,93,14,220,1010.37,46.0,44.8,95,,354
2020-02-08 00:21:00,1010.50,46.4,44.6,93,15,210,1010.37,46.0,44.8,95,,354
2020-02-08 00:56:00,1009.80,46.0,45.0,95,13,200,1009.60,44.6,44.5,99,,215
2020-02-08 01:56:00,1008.10,46.0,44.1,92,15,190,1008.61,43.9,44.5,100,,45
2020-02-08 02:17:00,1008.80,44.6,42.8,93,19,220,1008.61,43.9,44.4,100,,45
2020-02-08 02:23:00,1008.80,44.6,41.0,87,18,230,1008.61,43.9,44.5,100,,45
2020-02-08 02:56:00,1008.50,42.1,39.9,91,18,210,1008.89,41.8,41.9,100,,33
2020-02-08 03:56:00,1007.80,42.1,39.9,91,17,220,1008.34,40.9,40.4,98,,222
