"Time (UTC)","Barometric Pressure (mbar)","Temperature (degrees F)","Dewpoint (degrees F)","Relative Humidity (%)","Wind speed (mph)","Wind direction (degrees)","Analysis Barometric Pressure (mbar)","Analysis Temperature (degrees F)","Analysis Dewpoint (degrees F)","Analysis Relative Humidity (%)","Analysis Wind speed (mph)","Analysis Wind direction (degrees)"
2020-02-08 06:00:00,1009.30,44.0,42.9,95,9,162,,,,,,
2020-02-08 06:10:00,1009.30,44.0,42.9,95,12,203,,,,,,
2020-02-08 06:30:00,1009.30,44.0,43.5,97,8,184,,,,,,
2020-02-08 06:40:00,1009.40,44.0,43.5,97,8,183,,,,,,
2020-02-08 07:00:00,1009.40,44.0,43.7,99,7,170,,,,,,
2020-02-08 07:10:00,1009.30,44.0,43.7,99,9,183,,,,,,
2020-02-08 07:30:00,1009.10,44.0,43.7,99,9,236,,,,,,
2020-02-08 07:40:00,1009.10,44.0,43.7,99,9,271,,,,,,
2020-02-08 08:00:00,1009.10,44.0,43.5,97,9,225,,,,,,
2020-02-08 08:10:00,1009.10,44.0,43.5,97,14,217,,,,,,
2020-02-08 08:30:00,1009.10,45.0,44.5,98,7,238,,,,,,
2020-02-08 08:40:00,1009.10,45.0,44.5,98,12,265,,,,,,
2020-02-08 09:00:00,1009.10,45.0,44.5,98,13,225,,,,,,
2020-02-08 09:10:00,1009.30,45.0,44.5,98,10,338,,,,,,
2020-02-08 09:30:00,1009.30,45.0,44.5,98,8,270,,,,,,
2020-02-08 09:40:00,1009.40,45.0,44.5,98,8,248,,,,,,
2020-02-08 10:00:00,1009.40,45.0,44.2,96,6,180,,,,,,
2020-02-08 10:10:00,1009.30,45.0,43.9,96,10,315,,,,,,
2020-02-08 10:30:00,1009.30,46.0,44.9,95,4,248,,,,,,
2020-02-08 10:40:00,1009.60,46.0,44.4,93,6,270,,,,,,
2020-02-08 11:00:00,1010.10,45.0,43.4,94,11,258,,,,,,
2020-02-08 11:10:00,1010.10,45.0,43.6,94,7,237,,,,,,
2020-02-08 11:30:00,1010.10,45.0,43.4,94,12,236,,,,,,
2020-02-08 11:40:00,1010.30,45.0,43.6,94,3,269,,,,,,
2020-02-08 12:00:00,1011.00,45.0,43.4,94,6,250,,,,,,
2020-02-08 12:10:00,1011.30,44.0,42.7,94,5,270,,,,,,
2020-02-08 12:30:00,1011.60,44.0,42.7,94,6,225,,,,,,
2020-02-08 12:40:00,1011.80,44.0,42.7,94,6,270,,,,,,
2020-02-08 13:00:00,1013.00,44.0,42.9,95,2,283,,,,,,
2020-02-08 13:10:00,1013.30,44.0,42.9,95,0,,,,,,,
2020-02-08 13:30:00,1013.30,44.0,42.9,95,2,282,,,,,,
2020-02-08 13:40:00,1013.70,44.0,43.2,96,3,293,,,,,,
2020-02-08 14:00:00,1014.20,44.0,43.2,96,0,,,,,,,
2020-02-08 14:10:00,1014.30,44.0,43.2,96,0,,,,,,,
2020-02-08 14:30:00,1014.50,44.0,43.2,96,0,,,,,,,
2020-02-08 14:40:00,1014.70,43.0,42.5,97,0,,,,,,,
2020-02-08 15:00:00,1015.30,43.0,42.5,97,0,,,,,,,
2020-02-08 15:10:00,1015.40,43.0,42.5,97,4,218,,,,,,
2020-02-08 15:30:00,1015.70,43.0,42.5,97,3,158,,,,,,
2020-02-08 15:40:00,1016.00,43.0,42.5,97,3,270,,,,,,
2020-02-08 16:00:00,1016.40,42.0,41.5,98,0,225,,,,,,
2020-02-08 16:10:00,1016.70,42.0,41.5,98,4,248,,,,,,
2020-02-08 16:30:00,1017.10,43.0,42.2,97,1,,,,,,,
2020-02-08 16:40:00,1017.40,43.0,42.2,97,2,259,,,,,,
2020-02-08 17:00:00,1018.00,44.0,42.7,94,1,203,,,,,,
2020-02-08 17:10:00,1018.10,44.0,42.4,94,4,172,,,,,,
2020-02-08 17:30:00,1018.40,46.0,43.2,89,6,225,,,,,,
2020-02-08 17:40:00,1018.50,46.0,43.2,89,3,203,,,,,,
2020-02-08 18:00:00,1019.20,46.0,42.9,88,0,,,,,,,
2020-02-08 18:10:00,1019.30,47.0,43.6,87,1,158,,,,,,
2020-02-08 18:30:00,1019.60,47.0,43.6,87,0,,,,,,,
2020-02-08 18:40:00,1019.70,48.0,43.7,85,4,225,,,,,,
2020-02-08 19:00:00,1020.40,49.0,44.1,82,2,279,,,,,,
2020-02-08 19:10:00,1020.60,48.0,43.7,85,4,225,,,,,,
2020-02-08 19:30:00,1020.60,48.0,43.1,83,3,222,,,,,,
2020-02-08 19:40:00,1020.80,49.0,44.1,82,2,158,,,,,,
2020-02-08 20:00:00,1021.10,49.0,44.4,84,1,113,,,,,,
2020-02-08 20:10:00,1021.20,49.0,44.1,82,5,203,,,,,,
2020-02-08 20:30:00,1021.30,49.0,44.1,82,4,107,,,,,,
2020-02-08 20:40:00,1021.40,50.0,45.0,82,2,203,,,,,,
2020-02-08 21:00:00,1021.70,49.0,43.1,79,2,225,,,,,,
2020-02-08 21:10:00,1021.80,52.0,45.4,77,0,,,,,,,
2020-02-08 21:30:00,1022.10,51.0,44.4,77,3,113,,,,,,
2020-02-08 21:40:00,1022.30,51.0,45.4,81,2,225,,,,,,
2020-02-08 22:00:00,1022.70,49.0,45.6,87,0,,,,,,,
2020-02-08 22:10:00,1022.90,48.0,45.5,91,0,,,,,,,
2020-02-08 22:30:00,1023.00,49.0,46.5,91,0,,,,,,,
2020-02-08 22:40:00,1023.20,50.0,47.5,91,0,,,,,,,
2020-02-08 23:00:00,1024.20,46.0,44.9,95,1,90,,,,,,
2020-02-08 23:10:00,1024.50,46.0,45.7,98,0,,,,,,,
2020-02-08 23:30:00,1024.70,46.0,45.7,98,0,,,,,,,
2020-02-08 23:40:00,1024.70,45.0,44.7,99,0,,,,,,,
2020-02-09 00:10:00,1025.30,48.0,47.5,97,0,,,,,,,
2020-02-09 00:30:00,1025.50,48.0,46.4,94,0,,,,,,,
2020-02-09 00:40:00,1025.70,47.0,45.6,94,0,,,,,,,
2020-02-09 01:00:00,1026.20,44.0,43.7,99,0,,,,,,,
2020-02-09 01:10:00,1026.40,43.0,42.7,99,0,,,,,,,
2020-02-09 01:30:00,1026.70,42.0,41.7,99,0,,,,,,,
2020-02-09 01:40:00,1026.70,41.0,40.7,98,0,,,,,,,
2020-02-09 02:00:00,1027.70,40.0,39.7,98,0,,,,,,,
2020-02-09 02:10:00,1027.70,39.0,38.7,98,0,,,,,,,
2020-02-09 02:30:00,1027.90,39.0,38.7,98,0,,,,,,,
2020-02-09 02:40:00,1028.20,39.0,38.7,98,0,,,,,,,
2020-02-09 03:00:00,1028.50,38.0,37.7,98,0,,,,,,,
2020-02-09 03:10:00,1028.70,37.0,36.8,99,0,,,,,,,
2020-02-09 03:30:00,1029.20,37.0,36.8,99,0,,,,,,,
2020-02-09 03:40:00,1029.20,37.0,36.8,99,0,,,,,,,
2020-02-09 04:00:00,1029.70,36.0,35.8,99,0,,,,,,,
2020-02-09 04:10:00,1029.90,37.0,36.8,99,0,,,,,,,
2020-02-09 04:30:00,1030.40,36.0,35.8,99,0,,,,,,,
2020-02-09 04:40:00,1030.40,36.0,35.8,99,0,,,,,,,
2020-02-09 05:00:00,1030.60,35.0,34.8,99,0,,,,,,,
2020-02-09 05:10:00,1030.70,35.0,34.8,99,0,,,,,,,
2020-02-09 05:30:00,1031.10,34.0,33.8,99,0,,,,,,,
2020-02-09 05:40:00,1031.10,34.0,33.8,99,0,,,,,,,
2020-02-09 06:00:00,1031.20,33.0,32.8,99,0,,,,,,,
2020-02-09 06:10:00,1031.20,33.0,32.8,99,0,,,,,,,
2020-02-09 06:30:00,1031.70,34.0,33.8,99,0,,,,,,,
2020-02-09 06:40:00,1031.80,33.0,32.8,99,0,,,,,,,
2020-02-09 07:00:00,1031.90,33.0,32.8,99,0,,,,,,,
2020-02-09 07:10:00,1032.40,33.0,32.8,99,0,,,,,,,
2020-02-09 07:30:00,1032.70,32.0,31.8,98,0,,,,,,,
2020-02-09 07:40:00,1032.80,33.0,32.8,99,0,,,,,,,
2020-02-09 08:00:00,1032.90,32.0,31.8,98,0,,,,,,,
2020-02-09 08:10:00,1032.90,32.0,31.8,98,0,,,,,,,
2020-02-09 08:30:00,1033.10,32.0,31.8,98,0,,,,,,,
2020-02-09 08:40:00,1033.30,32.0,31.8,98,0,,,,,,,
2020-02-09 09:00:00,1033.60,32.0,31.8,98,0,,,,,,,
2020-02-09 09:10:00,1033.70,32.0,31.8,98,0,,,,,,,
2020-02-09 09:30:00,1033.80,32.0,31.8,98,0,,,,,,,
2020-02-09 09:40:00,1033.80,32.0,31.8,98,0,,,,,,,
2020-02-09 10:00:00,1034.10,31.0,30.8,98,0,,,,,,,
2020-02-09 10:10:00,1034.50,31.0,30.8,98,0,,,,,,,
2020-02-09 10:30:00,1034.60,31.0,30.8,98,0,,,,,,,
2020-02-09 10:40:00,1034.80,31.0,30.8,98,0,,,,,,,
2020-02-09 11:00:00,1034.80,31.0,30.8,98,0,,,,,,,
2020-02-09 11:10:00,1034.80,31.0,30.8,98,0,,,,,,,
2020-02-09 11:30:00,1034.80,31.0,30.8,98,0,,,,,,,
2020-02-09 11:40:00,1034.70,31.0,30.8,98,0,,,,,,,
2020-02-09 12:00:00,1034.40,31.0,30.8,98,0,,,,,,,
2020-02-09 12:10:00,1034.60,31.0,30.8,98,0,,,,,,,
2020-02-09 12:30:00,1034.60,32.0,31.8,98,0,,,,,,,
2020-02-09 12:40:00,1034.60,32.0,31.8,98,0,,,,,,,
2020-02-09 13:00:00,1034.90,32.0,31.8,98,0,,,,,,,
2020-02-09 13:10:00,1035.00,32.0,31.8,98,0,,,,,,,
2020-02-09 13:30:00,1035.00,31.0,30.8,98,0,,,,,,,
2020-02-09 13:40:00,1035.10,32.0,31.8,98,0,,,,,,,
2020-02-09 14:00:00,1035.20,32.0,31.8,98,0,,,,,,,
2020-02-09 14:10:00,1035.20,32.0,31.8,98,0,,,,,,,
2020-02-09 14:30:00,1035.20,32.0,31.8,98,0,,,,,,,
2020-02-09 14:40:00,1035.30,32.0,31.8,98,0,,,,,,,
2020-02-09 15:00:00,1035.50,32.0,31.8,98,0,,,,,,,
2020-02-09 15:10:00,1035.60,32.0,31.8,98,0,,,,,,,
2020-02-09 15:30:00,1035.40,32.0,31.8,98,0,,,,,,,
2020-02-09 15:40:00,1035.40,32.0,31.8,98,0,,,,,,,
2020-02-09 16:00:00,1035.30,32.0,31.8,98,0,,,,,,,
2020-02-09 16:10:00,1035.50,34.0,33.8,99,0,,,,,,,
2020-02-09 21:20:00,1034.40,48.0,43.7,85,0,,,,,,,
2020-02-09 21:30:00,1034.30,48.0,43.4,84,0,,,,,,,
2020-02-09 21:40:00,1034.20,49.0,43.8,82,0,,,,,,,
2020-02-09 22:00:00,1033.90,47.0,41.5,81,0,,,,,,,
2020-02-09 22:10:00,1033.90,47.0,42.7,85,3,293,,,,,,
2020-02-09 22:30:00,1033.70,47.0,41.5,81,0,,,,,,,
2020-02-09 22:40:00,1033.60,50.0,42.0,73,0,,,,,,,
2020-02-09 23:00:00,1033.40,50.0,41.3,71,0,,,,,,,
2020-02-09 23:10:00,1033.40,50.0,42.4,74,1,270,,,,,,
2020-02-09 23:30:00,1033.60,50.0,41.3,71,1,270,,,,,,
2020-02-09 23:40:00,1033.60,50.0,41.0,70,2,270,,,,,,
2020-02-10 00:10:00,1033.40,52.0,42.1,69,0,,,,,,,
2020-02-10 00:30:00,1033.30,52.0,43.3,72,0,,,,,,,
2020-02-10 00:40:00,1033.30,50.0,43.1,77,0,,,,,,,
2020-02-10 01:00:00,1033.10,45.0,41.4,87,0,,,,,,,
2020-02-10 01:10:00,1033.20,44.0,41.8,92,0,,,,,,,
2020-02-10 01:30:00,1033.20,42.0,40.9,95,0,,,,,,,
2020-02-10 01:40:00,1033.10,41.0,40.2,96,0,,,,,,,
2020-02-10 02:00:00,1032.80,39.0,38.7,98,0,,,,,,,
2020-02-10 02:10:00,1032.80,39.0,38.7,98,0,,,,,,,
2020-02-10 02:30:00,1032.70,38.0,37.7,98,0,,,,,,,
2020-02-10 02:40:00,1032.40,37.0,36.8,99,0,,,,,,,
2020-02-10 03:00:00,1032.40,37.0,36.8,99,0,,,,,,,
2020-02-10 03:10:00,1032.40,36.0,35.8,99,0,,,,,,,
2020-02-10 03:30:00,1032.40,36.0,35.8,99,0,,,,,,,
2020-02-10 03:40:00,1032.60,35.0,34.8,99,0,,,,,,,
2020-02-10 04:00:00,1032.40,35.0,34.8,99,0,,,,,,,
2020-02-10 04:10:00,1032.40,35.0,34.8,99,0,,,,,,,
2020-02-10 04:30:00,1032.40,34.0,33.8,99,0,,,,,,,
2020-02-10 04:40:00,1032.40,34.0,33.8,99,0,,,,,,,
2020-02-10 05:00:00,1032.60,34.0,33.8,99,0,,,,,,,
2020-02-10 05:10:00,1032.70,34.0,33.8,99,0,,,,,,,
2020-02-10 05:30:00,1032.70,33.0,32.8,99,0,,,,,,,
2020-02-10 05:40:00,1032.80,33.0,32.8,99,0,,,,,,,
2020-02-10 06:00:00,1032.70,33.0,32.8,99,0,,,,,,,
2020-02-10 06:10:00,1032.70,33.0,32.8,99,0,,,,,,,
2020-02-10 06:30:00,1032.90,33.0,32.8,99,0,,,,,,,
2020-02-10 06:40:00,1033.10,33.0,32.8,99,0,,,,,,,
2020-02-10 07:00:00,1032.90,34.0,33.8,99,0,,,,,,,
2020-02-10 07:10:00,1032.90,33.0,32.8,99,0,,,,,,,
2020-02-10 07:30:00,1032.90,33.0,32.8,99,0,,,,,,,
2020-02-10 07:40:00,1032.80,33.0,32.8,99,0,,,,,,,
2020-02-10 08:00:00,1032.90,33.0,32.8,99,0,,,,,,,
2020-02-10 08:10:00,,33.0,32.8,99,0,,,,,,,
2020-02-10 08:30:00,1032.60,32.0,31.8,98,0,,,,,,,
2020-02-10 08:40:00,1032.70,32.0,31.8,98,0,,,,,,,
2020-02-10 09:00:00,1032.70,32.0,31.8,98,0,,,,,,,
2020-02-10 09:10:00,1032.80,32.0,31.8,98,0,,,,,,,
2020-02-10 09:30:00,1032.80,32.0,31.8,98,0,,,,,,,
2020-02-10 09:40:00,1032.80,32.0,31.8,98,0,,,,,,,
2020-02-10 10:00:00,1032.70,33.0,32.8,99,0,,,,,,,
2020-02-10 10:10:00,1032.90,33.0,32.8,99,0,,,,,,,
2020-02-10 10:30:00,1032.80,34.0,33.8,99,0,,,,,,,
2020-02-10 10:40:00,1032.80,34.0,33.8,99,0,,,,,,,
2020-02-10 11:00:00,1032.90,34.0,33.8,99,0,,,,,,,
2020-02-10 11:10:00,1032.60,35.0,34.8,99,0,,,,,,,
2020-02-10 11:30:00,1032.70,35.0,34.8,99,0,,,,,,,
2020-02-10 11:40:00,1032.90,35.0,34.8,99,0,,,,,,,
2020-02-10 12:00:00,1032.80,35.0,34.8,99,0,,,,,,,
2020-02-10 12:10:00,1032.90,35.0,34.8,99,0,,,,,,,
2020-02-10 12:30:00,1032.90,34.0,33.8,99,0,,,,,,,
2020-02-10 12:40:00,1033.20,34.0,33.8,99,0,,,,,,,
2020-02-10 13:00:00,1033.10,34.0,33.8,99,0,,,,,,,
2020-02-10 13:10:00,1033.30,34.0,33.8,99,0,,,,,,,
2020-02-10 13:30:00,1033.40,35.0,34.8,99,0,,,,,,,
2020-02-10 13:40:00,1033.40,35.0,34.8,99,0,,,,,,,
2020-02-10 14:00:00,1033.40,35.0,34.8,99,0,,,,,,,
2020-02-10 14:10:00,1033.60,35.0,34.8,99,0,,,,,,,
2020-02-10 14:30:00,1033.40,35.0,34.8,99,0,,,,,,,
2020-02-10 14:40:00,1033.30,35.0,34.8,99,0,,,,,,,
2020-02-10 15:00:00,1033.20,35.0,34.8,99,0,,,,,,,
2020-02-10 15:10:00,1033.10,35.0,34.8,99,0,,,,,,,
2020-02-10 15:30:00,1033.30,34.0,33.8,99,0,,,,,,,
2020-02-10 15:40:00,1033.40,35.0,34.8,99,0,,,,,,,
2020-02-10 16:00:00,1033.80,37.0,36.8,99,0,,,,,,,
2020-02-10 16:10:00,1033.80,38.0,37.7,98,0,,,,,,,
2020-02-10 16:30:00,1033.90,40.0,39.7,98,0,,,,,,,
2020-02-10 16:40:00,1034.10,40.0,39.7,98,0,,,,,,,
2020-02-10 17:00:00,1034.40,39.0,38.7,98,0,,,,,,,
2020-02-10 17:10:00,1034.30,40.0,39.7,98,0,,,,,,,
2020-02-10 17:30:00,1034.30,40.0,39.7,98,0,,,,,,,
2020-02-10 17:40:00,1034.40,41.0,40.7,98,0,,,,,,,
2020-02-10 18:00:00,1034.50,41.0,40.7,98,0,,,,,,,
2020-02-10 18:10:00,1034.50,42.0,41.7,99,0,,,,,,,
2020-02-10 18:30:00,1034.40,43.0,42.7,99,0,,,,,,,
2020-02-10 18:40:00,1034.30,43.0,42.7,99,0,,,,,,,
2020-02-10 19:00:00,1034.60,43.0,42.7,99,0,,,,,,,
2020-02-10 19:10:00,1034.70,44.0,43.7,99,0,,,,,,,
2020-02-10 19:30:00,1034.70,43.0,41.9,96,0,293,,,,,,
2020-02-10 19:40:00,1034.70,44.0,42.4,94,0,,,,,,,
2020-02-10 20:00:00,1034.70,44.0,41.8,92,0,,,,,,,
2020-02-10 20:10:00,1034.80,44.0,41.8,92,0,,,,,,,
2020-02-10 20:30:00,1034.70,45.0,42.0,89,0,,,,,,,
2020-02-10 20:40:00,1034.70,46.0,42.4,86,0,,,,,,,
2020-02-10 21:00:00,1034.30,47.0,42.7,85,0,,,,,,,
2020-02-10 21:10:00,1034.30,46.0,41.4,83,0,,,,,,,
2020-02-10 21:30:00,1034.20,47.0,42.7,85,0,,,,,,,
2020-02-10 21:40:00,1034.20,47.0,42.7,85,0,,,,,,,
2020-02-10 22:00:00,1033.90,47.0,42.7,85,0,,,,,,,
2020-02-10 22:10:00,1034.10,47.0,42.7,85,0,,,,,,,
2020-02-10 22:30:00,1034.10,45.0,42.0,89,0,,,,,,,
2020-02-10 22:40:00,1033.90,46.0,42.6,88,0,,,,,,,
2020-02-10 23:00:00,1033.60,46.0,42.4,86,0,,,,,,,
2020-02-10 23:10:00,1033.70,46.0,41.4,83,0,,,,,,,
2020-02-10 23:30:00,1033.40,46.0,42.0,85,4,315,,,,,,
2020-02-10 23:40:00,1033.20,48.0,41.8,78,7,338,,,,,,
2020-02-11 00:10:00,1032.90,49.0,41.8,76,0,,,,,,,
2020-02-11 00:30:00,1032.90,50.0,42.4,74,0,,,,,,,
2020-02-11 00:40:00,1033.10,47.0,41.5,81,0,,,,,,,
2020-02-11 01:00:00,1032.90,44.0,40.4,86,0,,,,,,,
2020-02-11 01:10:00,1032.90,44.0,41.0,89,0,,,,,,,
2020-02-11 01:30:00,1032.90,42.0,40.4,93,0,,,,,,,
2020-02-11 01:40:00,1032.90,41.0,39.7,95,0,,,,,,,
2020-02-11 02:00:00,1032.90,,,,0,,,,,,,
2020-02-11 02:10:00,1032.90,39.0,38.7,98,0,,,,,,,
2020-02-11 02:30:00,1032.90,38.0,37.7,98,0,,,,,,,
2020-02-11 02:40:00,1032.80,37.0,36.8,99,0,,,,,,,
2020-02-11 03:00:00,1032.90,37.0,36.8,99,0,,,,,,,
2020-02-11 03:10:00,1032.70,36.0,35.8,99,0,,,,,,,
2020-02-11 03:30:00,1032.80,35.0,34.8,99,0,,,,,,,
2020-02-11 03:40:00,1032.80,35.0,34.8,99,0,,,,,,,
2020-02-11 04:00:00,1032.90,35.0,34.8,99,0,,,,,,,
2020-02-11 04:10:00,1032.90,35.0,34.8,99,0,,,,,,,
2020-02-11 04:30:00,1032.90,34.0,33.8,99,0,,,,,,,
2020-02-11 04:40:00,1033.10,33.0,32.8,99,0,,,,,,,
2020-02-11 05:00:00,1032.80,33.0,32.8,99,0,,,,,,,
2020-02-11 05:10:00,1032.90,33.0,32.8,99,0,,,,,,,
2020-02-11 05:30:00,1032.70,32.0,31.8,98,0,,,,,,,
2020-02-11 05:40:00,1032.70,32.0,31.8,98,0,,,,,,,
2020-02-11 06:00:00,1032.90,32.0,31.8,98,0,,,,,,,
2020-02-11 06:10:00,1032.70,32.0,31.8,98,0,,,,,,,
2020-02-11 06:30:00,1032.80,32.0,31.8,98,0,,,,,,,
2020-02-11 06:40:00,,32.0,31.8,98,0,,,,,,,
2020-02-11 07:00:00,1032.70,32.0,31.8,98,0,,,,,,,
2020-02-11 07:10:00,1032.60,31.0,30.8,98,0,,,,,,,
2020-02-11 07:30:00,1032.60,32.0,31.8,98,0,,,,,,,
2020-02-11 07:40:00,1032.30,32.0,31.8,98,0,,,,,,,
2020-02-11 08:00:00,1032.20,32.0,31.8,98,0,,,,,,,
2020-02-11 08:10:00,1032.40,32.0,31.8,98,0,,,,,,,
2020-02-11 08:30:00,1032.30,32.0,31.8,98,0,,,,,,,
2020-02-11 08:40:00,1032.20,33.0,32.8,99,0,,,,,,,
2020-02-11 09:00:00,1031.90,33.0,32.8,99,0,,,,,,,
2020-02-11 09:10:00,1031.90,33.0,32.8,99,0,,,,,,,
2020-02-11 09:30:00,1031.80,33.0,32.8,99,0,,,,,,,
2020-02-11 09:40:00,1031.80,32.0,31.8,98,0,,,,,,,
2020-02-11 10:00:00,1031.60,33.0,32.8,99,0,,,,,,,
2020-02-11 10:10:00,1031.70,33.0,32.8,99,0,,,,,,,
2020-02-11 10:30:00,1031.80,34.0,33.8,99,0,,,,,,,
2020-02-11 10:40:00,1031.40,33.0,32.8,99,0,,,,,,,
2020-02-11 11:00:00,1031.40,34.0,33.8,99,0,,,,,,,
2020-02-11 11:10:00,1031.40,35.0,34.8,99,0,,,,,,,
2020-02-11 11:30:00,1030.90,35.0,34.8,99,0,,,,,,,
2020-02-11 11:40:00,1030.90,35.0,34.8,99,0,,,,,,,
2020-02-11 12:00:00,1030.40,35.0,34.8,99,0,,,,,,,
2020-02-11 12:10:00,1029.70,35.0,34.8,99,0,,,,,,,
2020-02-11 12:30:00,1029.60,36.0,35.8,99,0,,,,,,,
2020-02-11 12:40:00,1029.60,36.0,35.8,99,0,,,,,,,
2020-02-11 13:00:00,1029.40,36.0,35.8,99,0,,,,,,,
2020-02-11 13:10:00,1028.90,36.0,35.8,99,0,,,,,,,
2020-02-11 13:30:00,1028.70,38.0,37.7,98,0,,,,,,,
2020-02-11 13:40:00,1028.70,38.0,37.7,98,2,188,,,,,,
2020-02-11 14:00:00,1028.00,38.0,37.7,98,0,,,,,,,
2020-02-11 14:10:00,1028.00,38.0,37.7,98,0,,,,,,,
2020-02-11 14:30:00,1027.90,38.0,37.7,98,0,180,,,,,,
2020-02-11 14:40:00,1027.70,38.0,37.7,98,2,215,,,,,,
2020-02-11 15:00:00,1027.50,39.0,38.7,98,5,178,,,,,,
2020-02-11 15:10:00,1027.40,39.0,38.7,98,3,203,,,,,,
2020-02-11 15:30:00,1027.20,39.0,38.7,98,6,203,,,,,,
2020-02-11 15:40:00,1027.20,39.0,38.7,98,2,214,,,,,,
2020-02-11 16:00:00,1027.50,39.0,38.7,98,2,160,,,,,,
2020-02-11 16:10:00,1027.90,39.0,38.7,98,2,180,,,,,,
2020-02-11 16:30:00,,40.0,39.7,98,0,270,,,,,,
2020-02-11 16:40:00,1028.20,40.0,39.7,98,1,113,,,,,,
2020-02-11 17:00:00,1028.70,40.0,39.7,98,2,146,,,,,,
2020-02-11 17:10:00,1028.40,40.0,39.7,98,0,,,,,,,
2020-02-11 17:30:00,1028.40,41.0,40.7,98,0,,,,,,,
2020-02-11 17:40:00,1028.50,41.0,40.7,98,0,,,,,,,
2020-02-11 18:00:00,1028.70,42.0,41.7,99,4,180,,,,,,
2020-02-11 18:10:00,1028.70,42.0,41.7,99,4,203,,,,,,
2020-02-11 18:30:00,1028.70,42.0,41.7,99,4,225,,,,,,
2020-02-11 18:40:00,1028.70,43.0,42.5,97,0,,,,,,,
2020-02-11 19:00:00,1028.90,43.0,42.2,97,0,,,,,,,
2020-02-11 19:10:00,1028.90,44.0,42.9,95,6,213,,,,,,
2020-02-11 19:30:00,1028.70,44.0,42.9,95,4,208,,,,,,
2020-02-11 19:40:00,1028.40,44.0,42.9,95,6,228,,,,,,
2020-02-11 20:00:00,1028.20,45.0,43.6,94,5,225,,,,,,
